"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Aryan Terror Brigade","","North Carolina","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","","Texas","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","","West Virginia","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","","Colorado","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","","Virginia","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","","Arizona","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","","New York","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","","Ohio","","Racist Skinhead ","","Yes","2012"
"Aryan Terror Brigade","East Windsor","New Jersey","","Racist Skinhead ","","","2012"
"Aryan Terror Brigade","Flemington","New Jersey","","Racist Skinhead ","","","2012"
"Aryan Wear","Keller","Texas","","White Nationalist ","","","2012"
"As-Sabiqun","Los Angeles","California","","General Hate ","","","2012"
"As-Sabiqun","Oakland","California","","General Hate ","","","2012"
"As-Sabiqun","Philadelphia","Pennsylvania","","General Hate ","","","2012"
"As-Sabiqun","Sacramento","California","","General Hate ","","","2012"
"As-Sabiqun","San Diego","California","","General Hate ","","","2012"
"As-Sabiqun","Washington DC","District of Columbia","","General Hate ","","","2012"
"Atlas Shrugs","New York","New York","","Anti-Muslim","","","2012"
"Bare Naked Islam","Marina Del Rey","California","","Anti-Muslim","","","2012"
"Barnes Review/Foundation for Economic Liberty, Inc.","Washington","District of Columbia","Barnes Review/Foundation for Economic Liberty, Inc.","Holocaust Denial","","","2012"
"Barnhardt Capital Management, Inc.","Lone Tree","Colorado","","General Hate ","","","2012"
"Bergen County Hooligans","Garfield","New Jersey","","Racist Skinhead ","","","2012"
"Bergen County Hooligans","Wallington","New Jersey","","Racist Skinhead ","","","2012"
"Bill Keller Ministries","St. Petersburg","Florida","","General Hate ","","","2012"
"Black Hebrew Israelites","San Diego","California","","","","","2012"
"Blood and Honour U.S.A","Fords","New Jersey","","Racist Skinhead ","","","2012"
"Blood and Honour U.S.A","Littleton","Colorado","","Racist Skinhead ","","","2012"
"Blood and Honour U.S.A","Salem","Ohio","","Racist Skinhead ","","","2012"
"Blood and Honour U.S.A","Richardson","Texas","","Racist Skinhead ","","","2012"
"National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform)","Huntington Beach","California","","Anti-Immigrant","","","2012"
"Campaign for Radical Truth in History","Coeur D`Alene","Idaho","","Holocaust Denial","","","2012"
"Casa D'Ice Signs","North Versailles","Pennsylvania","","Anti-Muslim","","","2012"
"Castle Hill Publishers","New York","New York","","Holocaust Denial","","","2012"
"Catholic Apologetics International Publishing, Inc.","State Line","Pennsylvania","","Radical Traditional Catholicism ","","","2012"
"Catholic Counterpoint","Broomall","Pennsylvania","","Radical Traditional Catholicism ","","","2012"
"Catholic Family News/Catholic Family Ministries, Inc.","Niagara Falls","New York","","Radical Traditional Catholicism ","","","2012"
"CatholicActionResearchCenter.com","Orlando","Florida","","Radical Traditional Catholicism ","","","2012"
"Caucasian Persuasion","New York","New York","","White Nationalist ","","","2012"
"Center for Perpetual Diversity","Gaithersburg","Maryland","","White Nationalist ","","","2012"
"Chalcedon Foundation","Vallecito","California","","Anti-LGBTQ","","","2012"
"Charles Darwin Research Institute","Port Huron","Michigan","","White Nationalist ","","","2012"
"Chick Publications","Ontario","California","","General Hate ","","","2012"
"Christ or Chaos","West Chester","Ohio","","Radical Traditional Catholicism ","","","2012"
"Christian Action Network","Forest","Virginia","","Anti-Muslim","","","2012"
"Christian Anti-Defamation Commission","Vista","California","","General Hate ","","","2012"
"Christian Books and Things","Harrison","Arkansas","","General Hate ","","","2012"
"Christian Defense League","Mandeville","Louisiana","","Neo-Nazi","","","2012"
"Christian Guardians","San Francisco","California","","Anti-Muslim","","","2012"
"Christian Phalange","Newton","North Carolina","","Anti-Muslim","","","2012"
"The church at Kaweah","Kaweah","California","","General Hate ","","","2012"
"Church of God's Chosen","Beaverton","Alabama","","Christian Identity ","","","2012"
"Church of Jesus Christ Christian/Aryan Nations","Bergman","Arkansas","","Christian Identity ","","","2012"
"Church of the Sons of YHVH","Converse","Louisiana","","Christian Identity ","","","2012"
"Citizen Warrior","Nashville","Tennessee","","Anti-Muslim","","","2012"
"Citizens for National Security","Boca Raton","Florida","","Anti-Muslim","","","2012"
"Concerned American Citizens","Wildomar","California","","Anti-Muslim","","","2012"
"Concerned Citizens and Friends of Illegal Immigration Law Enforcement","Framingham","Massachusetts","","General Hate ","","","2012"
"Concerned Citizens for the First Amendment","Hemet","California","","Anti-Muslim","","","2012"
"Confederate Hammerskins","Elgin","South Carolina","","Racist Skinhead ","","","2012"
"Confederate Hammerskins","Huntsville","Alabama","","Racist Skinhead ","","","2012"
"Confederate Hammerskins","Jacksonville","Florida","","Racist Skinhead ","","","2012"
"Confederate Hammerskins","Nashville","Tennessee","","Racist Skinhead ","","","2012"
"Confederate Hammerskins","Ocala","Florida","","Racist Skinhead ","","","2012"
"Confederate Hammerskins","Richmond","Virginia","","Racist Skinhead ","","","2012"
"Confederate Hammerskins","Tampa","Florida","","Racist Skinhead ","","","2012"
"Confederate Hammerskins","","North Carolina","","Racist Skinhead ","","Yes","2012"
"Confederate Hammerskins","Orlando","Florida","","Racist Skinhead ","","","2012"
"Confederate Patriot Voters United","Baldwyn","Mississippi","","White Nationalist ","","","2012"
"Conservative Citizens Foundation, Inc.","St. Louis","Missouri","","White Nationalist ","","","2012"
"COORS Family Skinheads","Riverside","California","","Racist Skinhead ","","","2012"
"Council for Social and Economic Studies","Washington, D. C.","District of Columbia","","White Nationalist ","","","2012"
"Council of Conservative Citizens","Beverly Hills","Florida","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Birmingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Calhoun City","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Clemmons","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Cleveland","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Cullman","Alabama","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","East Georgia","Georgia","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Florence","Alabama","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Fort Lee","New Jersey","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Franklin","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Greenwood","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Holly Springs","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Jacksonville","Florida","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Jasper","Alabama","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Kansas City","Missouri","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Knoxville/Chattanooga","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Mathiston","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Memphis","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Parishville","New York","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Piney Woods","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Raleigh","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Revere","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","San Francisco","California","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Shreveport","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Silver Spring","Maryland","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Tupelo","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","West Columbia","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","","New Jersey","Council of Conservative Citizens","White Nationalist ","","Yes","2012"
"Council of Conservative Citizens","","Minnesota","Council of Conservative Citizens","White Nationalist ","","Yes","2012"
"Council of Conservative Citizens","","Ohio","Council of Conservative Citizens","White Nationalist ","","Yes","2012"
"Council of Conservative Citizens","Baltimore","Maryland","Council of Conservative Citizens","White Nationalist ","","","2012"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2012"
"Counter-Currents Publishing","San Francisco","California","","White Nationalist ","","","2012"
"Covenant People's Ministry","Brooks","Georgia","","Christian Identity ","","","2012"
"The Creativity Alliance","Clovis","California","","Neo-Nazi","","","2012"
"The Creativity Alliance","Draper","Utah","","Neo-Nazi","","","2012"
"The Creativity Alliance","Mountain City","Tennessee","","Neo-Nazi","","","2012"
"The Creativity Alliance","Philadelphia","Pennsylvania","","Neo-Nazi","","","2012"
"The Creativity Alliance","","Montana","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","Florida","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","Arkansas","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","Nevada","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","North Carolina","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","Texas","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","West Virginia","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","South Carolina","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","Virginia","","Neo-Nazi","","Yes","2012"
"The Creativity Alliance","","Georgia","","Neo-Nazi","","Yes","2012"
"Creativity Movement","Kansas City","Missouri","Creativity Movement","Neo-Nazi","","","2012"
"Creativity Movement","Mountain","Wisconsin","Creativity Movement","Neo-Nazi","","","2012"
"Creativity Movement","","Colorado","Creativity Movement","Neo-Nazi","","Yes","2012"
"Creativity Movement","","Washington","Creativity Movement","Neo-Nazi","","Yes","2012"
"Creativity Movement","","Wyoming","Creativity Movement","Neo-Nazi","","Yes","2012"
"Creativity Movement","","Alabama","Creativity Movement","Neo-Nazi","","Yes","2012"
"The Creativity Movement","Billings","Montana","","Neo-Nazi","","","2012"
"The Creativity Movement","Covington","Ohio","","Neo-Nazi","","","2012"
"The Creativity Movement","Mt. Vernon","Texas","","Neo-Nazi","","","2012"
"The Creativity Movement","Palm Bay","Florida","","Neo-Nazi","","","2012"
"The Creativity Movement","","Arizona","","Neo-Nazi","","Yes","2012"
"The Creativity Movement","","Connecticut","","Neo-Nazi","","Yes","2012"
"The Creativity Movement","","West Virginia","","Neo-Nazi","","Yes","2012"
"The Creativity Movement","","Arkansas","","Neo-Nazi","","Yes","2012"
"The Creativity Movement","Zion","Illinois","","Neo-Nazi","","","2012"
"Crescenta Valley European American Society","La Crescenta","California","","White Nationalist ","","","2012"
"Crescenta Valley European American Society and PLE","","California","","White Nationalist ","","Yes","2012"
"Crew 38","Baltimore","Maryland","","Racist Skinhead ","","","2012"
"Crew 38","Chicago","Illinois","","Racist Skinhead ","","","2012"
"Crew 38","Huntsville","Alabama","","Racist Skinhead ","","","2012"
"Crew 38","Lakeland","Florida","","Racist Skinhead ","","","2012"
"Crew 38","San Diego","California","","Racist Skinhead ","","","2012"
"Crew 38","wichita","Kansas","","Racist Skinhead ","","","2012"
"Crew 38","","Oklahoma","","Racist Skinhead ","","Yes","2012"
"Crew 38","","New Hampshire","","Racist Skinhead ","","Yes","2012"
"Crew 38","","Idaho","","Racist Skinhead ","","Yes","2012"
"Crew 38","","North Carolina","","Racist Skinhead ","","Yes","2012"
"Crew 38","","Tennessee","","Racist Skinhead ","","Yes","2012"
"Crew 38","","Mississippi","","Racist Skinhead ","","Yes","2012"
"Crew 38","","Virginia","","Racist Skinhead ","","Yes","2012"
"The Crocker Post","Montpelier","Vermont","","White Nationalist ","","","2012"
"Crusaders for Yahweh","Alta Loma","California","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Amarillo","Texas","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Beatty","Nevada","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Bellingham","Washington","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Big Sandy","Montana","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Billings","Montana","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Bismarck","North Dakota","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Boise","Idaho","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Coeur d'Alene","Idaho","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Coos Bay","Oregon","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Dallas","Texas","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Detroit","Michigan","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Duluth","Minnesota","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Eau Claire","Wisconsin","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Everett","Washington","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Falls City","Texas","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Great Falls","Montana","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Las Vegas","Nevada","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Miami","Florida","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Moscow","Idaho","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Norcross","Georgia","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Phoenix","Arizona","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Post Falls","Idaho","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Salt Lake City","Utah","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Spokane","Washington","","Christian Identity ","","","2012"
"Crusaders for Yahweh","St. Paul","Minnesota","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Tampa","Florida","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Twin Falls","Idaho","","Christian Identity ","","","2012"
"Crusaders for Yahweh","West Fargo","North Dakota","","Christian Identity ","","","2012"
"Crusaders for Yahweh","Chillicothe","Ohio","","Christian Identity ","","","2012"
"Cultural Studies Press","New York","New York","","General Hate ","","","2012"
"Culture Wars/Fidelity Press","South Bend","Indiana","","Radical Traditional Catholicism ","","","2012"
"The Dakota Voice","Rapid City","South Dakota","","General Hate ","","","2012"
"DefendStudents.org","Vista","California","","General Hate ","","","2012"
"Desastrious Records","Springtown","Texas","","Hate Music ","","","2012"
"Diehard Records","Chesapeake","Ohio","","Hate Music ","","","2012"
"Dixie Rangers Knights of the KKK","Walker","Louisiana","","Ku Klux Klan ","","","2012"
"Dixie Republic","Travelers Rest","South Carolina","","Neo-Confederate","","","2012"
"Dove World Outreach Center","Gainesville","Florida","","General Hate ","","","2012"
"East Valley Skins","Mesa","Arizona","","Racist Skinhead ","","","2012"
"Eastern Hammerskins","Allentown","Pennsylvania","","Racist Skinhead ","","","2012"
"Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI)","Chicago","Illinois","","Christian Identity ","","","2012"
"Empire Knights of the KKK","Baytown","Texas","","Ku Klux Klan ","","","2012"
"Empire Knights of the KKK","Denton","Texas","","Ku Klux Klan ","","","2012"
"Empire Knights of the KKK","Dover","New Hampshire","","Ku Klux Klan ","","","2012"
"Escaping Islam","Wildomar","California","","Anti-Muslim","","","2012"
"European American Action Coalition","Pittston","Pennsylvania","","White Nationalist ","","","2012"
"European-American Evangelistic Crusades","Carmichael","California","","General Hate ","","","2012"
"European-American Unity and Rights Organization","Cleveland","Ohio","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Columbia","South Carolina","","White Nationalist ","","","2012"
"European-American unity and Rights Organization","Columbus","Georgia","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Dallas/Fort Worth","Texas","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Irving","Texas","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Jacksonville","Florida","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Richmond","Virginia","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Ripley","Mississippi","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Savannah","Georgia","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Thibodaux","Louisiana","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Tulsa","Oklahoma","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Woodruff","South Carolina","","White Nationalist ","","","2012"
"European-American Unity and Rights Organization","Mandeville","Louisiana","","White Nationalist ","","","2012"
"Faith and Heritage","SE","Texas","","White Nationalist ","","","2012"
"Faith Baptist Church and Ministry","Houston","Missouri","","Christian Identity ","","","2012"
"Faith Freedom","Bellevue","Washington","","Anti-Muslim","","","2012"
"Faithful Word Baptist Church","Tempe","Arizona","","Anti-LGBTQ","","","2012"
"Family Home Northwest","Payette","Idaho","","White Nationalist ","","","2012"
"Family Research Council","Washington","District of Columbia","Family Research Council","Anti-LGBTQ","","","2012"
"Family Research Institute","Colorado Springs","Colorado","","Anti-LGBTQ","","","2012"
"Family Watch International","Gilbert","Arizona","Family Watch International","Anti-LGBTQ","","","2012"
"The Fatima Crusader","Constable","New York","","Radical Traditional Catholicism ","","","2012"
"Federation for American Immigration Reform","Washington, D.C.","District of Columbia","Federation for American Immigration Reform","Anti-Immigrant","","","2012"
"Fellowship of God's Covenant People","Union","Kentucky","","Christian Identity ","","","2012"
"First Century Christian Ministries","The Woodlands","Texas","","Christian Identity ","","","2012"
"The Fitzgerald Griffin Foundation","Vienna","Virginia","","White Nationalist ","","","2012"
"Florida Family Association","Tampa","Florida","","Anti-Muslim","","","2012"
"The Forssaken Motorcycle Club","Center Ridge","Arkansas","","Neo-Nazi","","","2012"
"Fraternal White Knights of the KKK","Amelia","Ohio","","Ku Klux Klan ","","","2012"
"Fraternal White Knights of the KKK","Charles City","Iowa","","Ku Klux Klan ","","","2012"
"Fraternal White Knights of the KKK","Lucedale","Mississippi","","Ku Klux Klan ","","","2012"
"Fraternal White Knights of the KKK","Plattsburgh","New York","","Ku Klux Klan ","","","2012"
"Fraternal White Knights of the KKK","","Florida","","Ku Klux Klan ","","Yes","2012"
"Fraternal White Knights of the KKK","","Missouri","","Ku Klux Klan ","","Yes","2012"
"Fraternal White Knights of the KKK","","Alabama","","Ku Klux Klan ","","Yes","2012"
"Fraternal White Knights of the KKK","","Illinois","","Ku Klux Klan ","","Yes","2012"
"Fraternal White Knights of the KKK","","Georgia","","Ku Klux Klan ","","Yes","2012"
"Fraternal White Knights of the KKK","Woodbury","Tennessee","","Ku Klux Klan ","","","2012"
"Free American","Tucson","Arizona","","White Nationalist ","","","2012"
"Free Edgar Steele","Sagle","Idaho","","White Nationalist ","","","2012"
"Freedom Defense Initiative (FDI)","New York","New York","","Anti-Muslim","","","2012"
"Fundamentalist Latter Day Saints","Colorado City","Arizona","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2012"
"Fundamentalist Latter Day Saints","Eldorado","Texas","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2012"
"Fundamentalist Latter Day Saints","Mancos","Colorado","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2012"
"Fundamentalist Latter Day Saints","Pringle","South Dakota","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2012"
"Fundamentalist Latter Day Saints","Westcliffe","Colorado","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2012"
