"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Aryan Nations","Reno","Nevada","","Neo-Nazi","","","2001"
"Aryan Nations","Saint Paul","Minnesota","","Neo-Nazi","","","2001"
"Aryan Nations","Wantagh","New York","","Neo-Nazi","","","2001"
"Aryan Nations","West Wego","Louisiana","","Neo-Nazi","","","2001"
"Aryan Nations","Woodlawn","Tennessee","","Neo-Nazi","","","2001"
"Aryan Knights of the Confederacy Ku Klux Klan","Bellefontaine","Ohio","","Ku Klux Klan ","","","2001"
"Bayou Knights of the KKK","Brookhaven","Mississippi","","Ku Klux Klan ","","","2001"
"Bayou Knights of the KKK","Homer","Louisiana","","Ku Klux Klan ","","","2001"
"Blood and Honour","Costa Mesa","Arizona","","Racist Skinhead ","","","2001"
"Blood and Honour","Powder Springs","Georgia","","Racist Skinhead ","","","2001"
"Blood and Honour","Richardson","Texas","","Racist Skinhead ","","","2001"
"Blood and Honour","Salem","Ohio","","Racist Skinhead ","","","2001"
"By Yahweh's Design","Stevensville","Michigan","","Christian Identity ","","","2001"
"Celtic Knights","Austin","Texas","","Racist Skinhead ","","","2001"
"Central New York White Pride","Syracuse","New York","","Neo-Nazi","","","2001"
"Christian Crusade for Truth","Deming","New Mexico","","Christian Identity ","","","2001"
"Christian Defense League","Arabi","Louisiana","","Neo-Nazi","","","2001"
"Christian House Ministries","Largo","Florida","","Christian Identity ","","","2001"
"Christian Research","Eureka Springs","Arkansas","","Christian Identity ","","","2001"
"Christian Separatist Church Society","Kodak","Tennessee","","Christian Identity ","","","2001"
"Church of Israel","Schell City","Missouri","","Christian Identity ","","","2001"
"Church of True Israel","Moxon","Montana","","Christian Identity ","","","2001"
"Confederate Crusaders","Homer","Louisiana","","Ku Klux Klan ","","","2001"
"Confederate Knights of the KKK","Henderson","North Carolina","","Ku Klux Klan ","","","2001"
"Confederate Knights of the KKK","Lexington","Kentucky","","Ku Klux Klan ","","","2001"
"Conservative Citizens Foundation, Inc.","Bridgeton","Missouri","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Aiken County","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Atlanta","Georgia","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Baton Rouge","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Birmingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Byrum","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Calhoun County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Chattanooga","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Chicago","Illinois","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Clemmons","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Cleveland","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Dalton","Georgia","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","eastern North Carolina","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Falls Church","Virginia","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Fort Lee","New Jersey","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Grove City","Ohio","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Jacksonville","Florida","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Jasper","Alabama","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Knoxville","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Le Claire","Iowa","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Leflore County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Little Rock","Arkansas","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Mobile","Alabama","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Morganton","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Paragon","Indiana","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Raleigh","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Sacramento","California","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Spartanburg","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Sterling","Ohio","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Tallahassee","Florida","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Tampa Bay","Florida","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Tappahannock","Virginia","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","Webster County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2001"
"Council of Conservative Citizens","West Columbia","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2001"
"Crusade for Christ","North Little Rock","Arkansas","","Christian Identity ","","","2001"
"Diehard Records","Chesapeake","Ohio","","Hate Music ","","","2001"
"East Side White Pride","Portland","Oregon","","Racist Skinhead ","","","2001"
"Elohim City","Muldrow","Oklahoma","","Christian Identity ","","","2001"
"European-American Unity and Rights Organization","Cheyenne","Wyoming","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Childersburg","Alabama","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Cleveland","Ohio","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Houston","Texas","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Irving","Texas","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Jacksonville","Florida","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Joliet","Illinois","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Kansas City","Missouri","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Louisville","Kentucky","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Mandeville","Louisiana","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","northern Mississippi","Mississippi","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Novato","California","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Olympia","Washington","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Peoria","Arizona","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Philadelphia","Pennsylvania","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Richmond","Virginia","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","St. Louis","Missouri","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Tampa","Florida","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Walden","New York","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","West Palm Beach","Florida","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","Willard/Sandusky","Ohio","","White Nationalist ","","","2001"
"European-American Unity and Rights Organization","","South Carolina","","White Nationalist ","","Yes","2001"
"Fellowship of God's Covenant People","Burlington","Kentucky","","Christian Identity ","","","2001"
"Free Knights of the KKK","Hiram","Georgia","","Ku Klux Klan ","","","2001"
"Free Knights of the KKK","Madison","North Carolina","","Ku Klux Klan ","","","2001"
"Free Knights of the KKK","","New York","","Ku Klux Klan ","","Yes","2001"
"FreeMississippi","Baldwyn","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Byhalia","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Calhoun County","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Corinth","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Fulton","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Gulfport","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Hickory Flat","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Iuka","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Macon","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Mendenhall","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Oxford","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Senatobia","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Southhaven","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Tunica","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Tupelo","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Walnut","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Wiggins","Mississippi","","Neo-Confederate","","","2001"
"FreeMississippi","Laurel","Mississippi","","Neo-Confederate","","","2001"
"German American Nationalist PAC","Pensacola","Florida","","Neo-Nazi","","","2001"
"Gospel Broadcasting Association","Houston","Texas","","Christian Identity ","","","2001"
"Gospel Ministries","Boise","Idaho","","Christian Identity ","","","2001"
"Gospel of Christ Kingdom Church","Hayden Lake","Idaho","","Christian Identity ","","","2001"
"Hammerskin Nation","Baltimore","Maryland","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Clackamas","Oregon","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Dallas","Texas","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Harrison","New Jersey","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Hemet","California","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Jacksonville","Florida","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Las Vegas","Nevada","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Mesa","Arizona","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Rochester","Michigan","","Racist Skinhead ","","","2001"
"Hammerskin Nation","San Diego","California","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Springfield","Missouri","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Vancouver","Washington","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Wichita","Kansas","","Racist Skinhead ","","","2001"
"Hammerskin Nation","Wilmington","Delaware","","Racist Skinhead ","","","2001"
"House of David","New York","New York","","","","","2001"
"House of Yahweh","New Tazewell","Tennessee","","Christian Identity ","","","2001"
"Imperial Klans of America Knights of the KKK","Ameilia","Ohio","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Bankston","Alabama","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Churchville","Maryland","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Crestview","Florida","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Dayton","Kentucky","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Downsville","Louisiana","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","El Dorado","Arkansas","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Elyria","Ohio","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Indianapolis","Indiana","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Lakin","Kansas","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Litchfield","Illinois","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Magnolia","Arkansas","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Mapaville","Missouri","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Newport Beach","California","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Powderly","Kentucky","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Prospects Heights","Illinois","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Richmondale","Ohio","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Walkertown","North Carolina","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Warwich","New York","","Ku Klux Klan ","","","2001"
"Imperial Klans of America Knights of the KKK","Westfield","Wisconsin","","Ku Klux Klan ","","","2001"
"Institute for Historical Review","Newport Beach","California","Institute for Historical Review","Holocaust Denial","","","2001"
"International Association of the Knights of the Ku Klux Klan","Enoree","South Carolina","","Ku Klux Klan ","","","2001"
"International Keystone Knights of the KKK","Bayse","Virginia","","Ku Klux Klan ","","","2001"
"International Keystone Knights of the KKK","Johnstown","Pennsylvania","","Ku Klux Klan ","","","2001"
"Jewish Defense League","Los Angeles","California","","General Hate ","","","2001"
"Keys to the Kingdom Church","St. Augustine","Florida","","Christian Identity ","","","2001"
"Kingdom Identity Ministries","Harrison","Arkansas","Kingdom Identity Ministries ","Christian Identity ","","","2001"
"Kinsman Redeemer Ministries","Tacoma","Washington","","Christian Identity ","","","2001"
"Knights of the Ku Klux Klan","Harrison","Arkansas","Knights of the Ku Klux Klan","Ku Klux Klan ","","","2001"
"Knights of the Ku Klux Klan","Reading","Pennsylvania","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Baton Rouge","Louisiana","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Belleville","Illinois","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Chesterfield","Virginia","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Dayton","Ohio","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Jasper","Texas","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Kountze","Texas","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Leslie","Missouri","","Ku Klux Klan ","","","2001"
"Knights of the White Kamellia","Salem","West Virginia","","Ku Klux Klan ","","","2001"
"Knights of Yahweh","Dandridge","Tennessee","","Ku Klux Klan ","","","2001"
"Knights of Yahweh","Morristown","Tennessee","","Ku Klux Klan ","","","2001"
"Land of Peace","Prattville","Alabama","","Christian Identity ","","","2001"
"League of the South","Abbeville","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Adairsville","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Alexander City","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Anderson","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Apopka","Florida","League of the South","Neo-Confederate","","","2001"
"League of the South","Arlington","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Atalla","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Athens","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Atlanta","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Auburn","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Augusta","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Austin","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Baldwin","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Baldwin County","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Bamberg","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Beaufort County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Ben Wheeler","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Berkeley County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Big Fork","Montana","League of the South","Neo-Confederate","","","2001"
"League of the South","Brandon","Mississippi","League of the South","Neo-Confederate","","","2001"
"League of the South","Brunswick","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Buchanan","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Chambers County","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Charleston County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Charlotte","North Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Cherokee County","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Colleton County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Columbia","Missouri","League of the South","Neo-Confederate","","","2001"
"League of the South","Conroe","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Dallas","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Dalton","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Dayton","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Dublin","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Durham","North Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Easley","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Edgefield County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Elgin","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Emore County","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Fairfax","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Forsyth","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Franklin","Tennessee","League of the South","Neo-Confederate","","","2001"
"League of the South","Greenville","North Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Habersham County","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Hanover","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Harrisonburg","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Hertford","North Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Humble","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Huntsville","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Jackson","Mississippi","League of the South","Neo-Confederate","","","2001"
"League of the South","Joplin","Missouri","League of the South","Neo-Confederate","","","2001"
"League of the South","Kingston","North Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Laurel","Mississippi","League of the South","Neo-Confederate","","","2001"
"League of the South","Lavonia","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Lebanon","Kentucky","League of the South","Neo-Confederate","","","2001"
"League of the South","Lexington County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","lowcountry chapter","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","macon","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Mayflower","Arkansas","League of the South","Neo-Confederate","","","2001"
"League of the South","McDonough","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Mendenhall","Mississippi","League of the South","Neo-Confederate","","","2001"
"League of the South","Mobile","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2001"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2001"
"League of the South","Montgomery","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Newberry","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Newberry County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Norfolk","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Oconee County","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Orangeburg","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Panama City","Florida","League of the South","Neo-Confederate","","","2001"
"League of the South","Pasadena","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Pensacola","Florida","League of the South","Neo-Confederate","","","2001"
"League of the South","Polk County","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Richmond","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Salisbury","North Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Salley","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","San Angelo","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","San Antonio","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","San Jose","California","League of the South","Neo-Confederate","","","2001"
"League of the South","Selma","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Silver Creek","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Spartanburg","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Spring/Magnolia","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Spruce Pine","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","St. Louis","Missouri","League of the South","Neo-Confederate","","","2001"
"League of the South","Staten Island","New York","League of the South","Neo-Confederate","","","2001"
"League of the South","Statesboro","Georgia","League of the South","Neo-Confederate","","","2001"
"League of the South","Sumter","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Surfside Beach","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Tallahassee","Florida","League of the South","Neo-Confederate","","","2001"
"League of the South","Tarrant County","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Tuscaloosa","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Tyler","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","upcountry chapter","South Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Waxahatchie","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","West Texas","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","Wiggins","Mississippi","League of the South","Neo-Confederate","","","2001"
"League of the South","Williamsburg","Virginia","League of the South","Neo-Confederate","","","2001"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2001"
"League of the South","Wise/Denton counties","Texas","League of the South","Neo-Confederate","","","2001"
"League of the South","York","Alabama","League of the South","Neo-Confederate","","","2001"
"League of the South","Yulee","Florida","League of the South","Neo-Confederate","","","2001"
"Liberty Bell Publications","Reedy","West Virginia","","Neo-Nazi","","","2001"
