"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"American Third Position","","Wisconsin","","White Nationalist ","","Yes","2011"
"American Third Position","","Kentucky","","White Nationalist ","","Yes","2011"
"American Third Position","","Michigan","","White Nationalist ","","Yes","2011"
"American Third Position","","Washington","","White Nationalist ","","Yes","2011"
"American Third Position","","Maine","","White Nationalist ","","Yes","2011"
"American Third Position","","Ohio","","White Nationalist ","","Yes","2011"
"American Third Position","Butler","New Jersey","","White Nationalist ","","","2011"
"American Third Position","Mesa","Arizona","","White Nationalist ","","","2011"
"American Third Position","Westminster","California","","White Nationalist ","","","2011"
"American Third Position","","Pennsylvania","","White Nationalist ","","Yes","2011"
"American Third Position","","West Virginia","","White Nationalist ","","Yes","2011"
"American Third Position","Grand Forks","North Dakota","","White Nationalist ","","","2011"
"American Vision","Powder Springs","Georgia","","Anti-LGBTQ","","","2011"
"Americans for Truth About Homosexuality","Naperville","Illinois","","Anti-LGBTQ","","","2011"
"Artisan Publishers","Muskogee","Oklahoma","","General Hate ","","","2011"
"Aryan Nations","Wanaque","New Jersey","","Neo-Nazi","","","2011"
"Aryan Nations 88","Adamsville","Tennessee","","Neo-Nazi","","","2011"
"Aryan Nations 88","Antioch","Tennessee","","Neo-Nazi","","","2011"
"Aryan Nations 88","Arlington","Texas","","Neo-Nazi","","","2011"
"Aryan Nations 88","Ashland","Alabama","","Neo-Nazi","","","2011"
"Aryan Nations 88","Boise","Idaho","","Neo-Nazi","","","2011"
"Aryan Nations 88","Darby","Pennsylvania","","Neo-Nazi","","","2011"
"Aryan Nations 88","East Bend","North Carolina","","Neo-Nazi","","","2011"
"Aryan Nations 88","Elm","Pennsylvania","","Neo-Nazi","","","2011"
"Aryan Nations 88","Falling Waters","West Virginia","","Neo-Nazi","","","2011"
"Aryan Nations 88","Green Lake","Wisconsin","","Neo-Nazi","","","2011"
"Aryan Nations 88","Hawk Point","Missouri","","Neo-Nazi","","","2011"
"Aryan Nations 88","Hiawassee","Georgia","","Neo-Nazi","","","2011"
"Aryan Nations 88","Lake George","New York","","Neo-Nazi","","","2011"
"Aryan Nations 88","Marion","Ohio","","Neo-Nazi","","","2011"
"Aryan Nations 88","Mora","Minnesota","","Neo-Nazi","","","2011"
"Aryan Nations 88","Myrtle Beach","South Carolina","","Neo-Nazi","","","2011"
"Aryan Nations 88","North Bergen","New Jersey","","Neo-Nazi","","","2011"
"Aryan Nations 88","Ona","West Virginia","","Neo-Nazi","","","2011"
"Aryan Nations 88","Poway","California","","Neo-Nazi","","","2011"
"Aryan Nations 88","Roanoke","Virginia","","Neo-Nazi","","","2011"
"Aryan Nations 88","Slaughter","Louisiana","","Neo-Nazi","","","2011"
"Aryan Nations 88","Statesboro","Georgia","","Neo-Nazi","","","2011"
"Aryan Nations 88","Tacoma","Washington","","Neo-Nazi","","","2011"
"Aryan Nations 88","Westville","Illinois","","Neo-Nazi","","","2011"
"Aryan Nations 88","Wilmington","Delaware","","Neo-Nazi","","","2011"
"Aryan Nations 88","","Maryland","","Neo-Nazi","","Yes","2011"
"Aryan Nations 88","","Arkansas","","Neo-Nazi","","Yes","2011"
"Aryan Nations 88","","Maine","","Neo-Nazi","","Yes","2011"
"Aryan Nations 88","Calhoun","Louisiana","","Neo-Nazi","","","2011"
"Aryan Nations Knights of the KKK","Cleveland","Georgia","","Ku Klux Klan ","","","2011"
"Aryan Nations Knights of the KKK","Converse","Louisiana","","Ku Klux Klan ","","","2011"
"Aryan Rebels","Covington","Tennessee","","Racist Skinhead ","","","2011"
"Aryan Rebels","Ripley","Tennessee","","Racist Skinhead ","","","2011"
"Aryan Rebels","Mason","Tennessee","","Racist Skinhead ","","","2011"
"Aryan Terror Brigade","Fords","New Jersey","","Racist Skinhead ","","","2011"
"Aryan Terror Brigade","Paterson","New Jersey","","Racist Skinhead ","","","2011"
"Aryan Terror Brigade","","Colorado","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Indiana","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Illinois","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Georgia","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Massachusetts","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","California","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Kentucky","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Ohio","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Florida","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","North Carolina","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Missouri","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Texas","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Arkansas","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Idaho","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","","Michigan","","Racist Skinhead ","","Yes","2011"
"Aryan Terror Brigade","Flemington","New Jersey","","Racist Skinhead ","","","2011"
"Aryan Wear","Keller","Texas","","White Nationalist ","","","2011"
"As-Sabiqun","Los Angeles","California","","General Hate ","","","2011"
"As-Sabiqun","Oakland","California","","General Hate ","","","2011"
"As-Sabiqun","Philadelphia","Pennsylvania","","General Hate ","","","2011"
"As-Sabiqun","Sacramento","California","","General Hate ","","","2011"
"As-Sabiqun","San Diego","California","","General Hate ","","","2011"
"As-Sabiqun","Washington DC","District of Columbia","","General Hate ","","","2011"
"Association of Independent Klansmen Knights of The KKK","Lemont","Pennsylvania","","Ku Klux Klan ","","","2011"
"Atlas Shrugs","New York","New York","","Anti-Muslim","","","2011"
"Bare Naked Islam","Marina Del Rey","California","","Anti-Muslim","","","2011"
"Barnes Review/Foundation for Economic Liberty, Inc.","Washington","District of Columbia","Barnes Review/Foundation for Economic Liberty, Inc.","Holocaust Denial","","","2011"
"Barnhardt Capital Management, Inc.","Lone Tree","Colorado","","General Hate ","","","2011"
"Bergen County Hooligans","Garfield","New Jersey","","Racist Skinhead ","","","2011"
"Bergen County Hooligans","Wallington","New Jersey","","Racist Skinhead ","","","2011"
"Bethesda Christian Institute","San Antonio","Texas","","Anti-LGBTQ","","","2011"
"Bill Keller Ministries","St. Petersburg","Florida","","General Hate ","","","2011"
"Blood and Honour America Division","Lake St. Louis","Missouri","Blood & Honour","Racist Skinhead ","","","2011"
"Blood and Honour America Division","Lakeland","Florida","Blood & Honour","Racist Skinhead ","","","2011"
"Blood and Honour America Division","Northern California","California","Blood & Honour","Racist Skinhead ","","","2011"
"Blood and Honour America Division","Southern California","California","Blood & Honour","Racist Skinhead ","","","2011"
"Blood and Honour America Division","","Texas","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","","Virginia","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","","Pennsylvania","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","","Maine","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","","Arkansas","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","","Ohio","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","","Mississippi","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","","Michigan","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour America Division","Portland","Oregon","Blood & Honour","Racist Skinhead ","","","2011"
"Blood and Honour U.S.A","","North Carolina","Blood & Honour","Racist Skinhead ","","Yes","2011"
"Blood and Honour U.S.A","Fords","New Jersey","","Racist Skinhead ","","","2011"
"Blood and Honour U.S.A","Littleton","Colorado","","Racist Skinhead ","","","2011"
"Blood and Honour U.S.A","Salem","Ohio","","Racist Skinhead ","","","2011"
"Blood and Honour U.S.A","Richardson","Texas","","Racist Skinhead ","","","2011"
"Border Guardians","Livingston","Texas","","Anti-Immigrant","","","2011"
"By Yahweh's Design","Stevensville","Michigan","","Christian Identity ","","","2011"
"National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform)","Huntington Beach","California","","Anti-Immigrant","","","2011"
"California Skinheads","Fresno","California","","Racist Skinhead ","","","2011"
"Campaign for Radical Truth in History","Coeur D`Alene","Idaho","","Holocaust Denial","","","2011"
"Casa D'Ice Signs","North Versailles","Pennsylvania","","Anti-Muslim","","","2011"
"Castle Hill Publishers","New York","New York","","Holocaust Denial","","","2011"
"Catholic Apologetics International Publishing, Inc.","State Line","Pennsylvania","","Radical Traditional Catholicism ","","","2011"
"Catholic Counterpoint","Broomall","Pennsylvania","","Radical Traditional Catholicism ","","","2011"
"Catholic Family News/Catholic Family Ministries, Inc.","Niagara Falls","New York","","Radical Traditional Catholicism ","","","2011"
"Center for Perpetual Diversity","Gaithersburg","Maryland","","White Nationalist ","","","2011"
"Chalcedon Foundation","Vallecito","California","","Anti-LGBTQ","","","2011"
"Charles Darwin Research Institute","Port Huron","Michigan","","White Nationalist ","","","2011"
"Chick Publications","Ontario","California","","General Hate ","","","2011"
"Christ or Chaos","West Chester","Ohio","","Radical Traditional Catholicism ","","","2011"
"Christian Action Network","Forest","Virginia","","Anti-Muslim","","","2011"
"Christian Anti-Defamation Commission","Vista","California","","General Hate ","","","2011"
"Christian Books and Things","Harrison","Arkansas","","General Hate ","","","2011"
"Christian Defense League","Mandeville","Louisiana","","Neo-Nazi","","","2011"
"Christian Guardians","San Francisco","California","","Anti-Muslim","","","2011"
"Christian Phalange","Newton","North Carolina","","Anti-Muslim","","","2011"
"The church at Kaweah","Kaweah","California","","General Hate ","","","2011"
"Church of Jesus Christ Christian/Aryan Nations","Granby","Missouri","","Christian Identity ","","","2011"
"Church of Jesus Christ Christian/Aryan Nations","Bergman","Arkansas","","Christian Identity ","","","2011"
"Church of the Sons of YHVH","Calhoun","Louisiana","","Christian Identity ","","","2011"
"Church of True Israel","Hayden","Idaho","","Christian Identity ","","","2011"
"Citizen Warrior","Nashville","Tennessee","","Anti-Muslim","","","2011"
"Concerned American Citizens","Wildomar","California","","Anti-Muslim","","","2011"
"Concerned Citizens and Friends of Illegal Immigration Law Enforcement","Framingham","Massachusetts","","General Hate ","","","2011"
"Concerned Citizens for the First Amendment","Hemet","California","","Anti-Muslim","","","2011"
"Confederate Hammerskins","Huntsville","Alabama","","Racist Skinhead ","","","2011"
"Confederate Hammerskins","Jacksonville","Florida","","Racist Skinhead ","","","2011"
"Confederate Hammerskins","Nashville","Tennessee","","Racist Skinhead ","","","2011"
"Confederate Hammerskins","Ocala","Florida","","Racist Skinhead ","","","2011"
"Confederate Hammerskins","Petersburg","Virginia","","Racist Skinhead ","","","2011"
"Confederate Hammerskins","","North Carolina","","Racist Skinhead ","","Yes","2011"
"Confederate Hammerskins","Orlando","Florida","","Racist Skinhead ","","","2011"
"Conservative Citizens Foundation, Inc.","St. Louis","Missouri","","White Nationalist ","","","2011"
"Council for Social and Economic Studies","Washington, D. C.","District of Columbia","","White Nationalist ","","","2011"
"Council of Conservative Citizens","Bartlett","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Beverly Hills","Florida","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Birmingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Calhoun City","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Carmel","Indiana","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Chicago","Illinois","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Clemmons","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Cleveland","Ohio","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Cleveland","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Cullman","Alabama","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","East Georgia","Georgia","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Florence","Alabama","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Fort Lee","New Jersey","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Franklin","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Greenwood","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Holly Springs","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Huntsville","Alabama","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Jasper","Alabama","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Knoxville/Chattanooga","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Las Vegas","Nevada","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Little Rock","Arkansas","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Mathiston","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Memphis","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Piney Woods","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Raleigh","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Revere","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Saluda","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","San Francisco","California","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Shreveport","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Silver Spring","Maryland","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Southwest Virginia","Virginia","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","St. Amant","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Tupelo","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","West Columbia","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2011"
"Council of Conservative Citizens","","Tennessee","Council of Conservative Citizens","White Nationalist ","","Yes","2011"
"Council of Conservative Citizens","","New Jersey","Council of Conservative Citizens","White Nationalist ","","Yes","2011"
"Council of Conservative Citizens","","California","Council of Conservative Citizens","White Nationalist ","","Yes","2011"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2011"
"The Council of White Patriot Voters","Baldwyn","Mississippi","","White Nationalist ","","","2011"
"Counter-Currents Publishing","San Francisco","California","","White Nationalist ","","","2011"
"Covenant People's Ministry","Brooks","Georgia","","Christian Identity ","","","2011"
"Creativity Alliance","","Arkansas","","Neo-Nazi","","Yes","2011"
"The Creativity Alliance","Clovis","California","","Neo-Nazi","","","2011"
"The Creativity Alliance","Draper","Utah","","Neo-Nazi","","","2011"
"The Creativity Alliance","Mountain City","Tennessee","","Neo-Nazi","","","2011"
"The Creativity Alliance","Philadelphia","Pennsylvania","","Neo-Nazi","","","2011"
"The Creativity Alliance","","West Virginia","","Neo-Nazi","","Yes","2011"
"The Creativity Alliance","","South Carolina","","Neo-Nazi","","Yes","2011"
"The Creativity Alliance","","Virginia","","Neo-Nazi","","Yes","2011"
"The Creativity Alliance","","Texas","","Neo-Nazi","","Yes","2011"
"The Creativity Alliance","","North Carolina","","Neo-Nazi","","Yes","2011"
"The Creativity Alliance","","Montana","","Neo-Nazi","","Yes","2011"
"The Creativity Alliance","","Georgia","","Neo-Nazi","","Yes","2011"
"Creativity Alliance","","Nevada","","Neo-Nazi","","Yes","2011"
"Creativity Movement","Kansas City","Missouri","Creativity Movement","Neo-Nazi","","","2011"
"Creativity Movement","Mountain","Wisconsin","Creativity Movement","Neo-Nazi","","","2011"
"Creativity Movement","","Alabama","Creativity Movement","Neo-Nazi","","Yes","2011"
"Creativity Movement","","Connecticut","Creativity Movement","Neo-Nazi","","Yes","2011"
"Creativity Movement","","Texas","Creativity Movement","Neo-Nazi","","Yes","2011"
"Creativity Movement","","Colorado","Creativity Movement","Neo-Nazi","","Yes","2011"
"Creativity Movement","","Washington","Creativity Movement","Neo-Nazi","","Yes","2011"
"Creativity Movement","","Maryland","Creativity Movement","Neo-Nazi","","Yes","2011"
"Creativity Movement","","Wyoming","Creativity Movement","Neo-Nazi","","Yes","2011"
"Creativity Movement","","New York","Creativity Movement","Neo-Nazi","","Yes","2011"
"The Creativity Movement","Billings","Montana","","Neo-Nazi","","","2011"
"The Creativity Movement","Chillicothe","Ohio","","Neo-Nazi","","","2011"
"The Creativity Movement","Zion","Illinois","","Neo-Nazi","","","2011"
"Crew 38","Detroit","Michigan","","Racist Skinhead ","","","2011"
"Crew 38","Huntsville","Alabama","","Racist Skinhead ","","","2011"
"Crew 38","Largo","Florida","","Racist Skinhead ","","","2011"
"Crew 38","San Diego","California","","Racist Skinhead ","","","2011"
"Crew 38","Seattle","Washington","","Racist Skinhead ","","","2011"
"Crew 38","","Virginia","","Racist Skinhead ","","Yes","2011"
"Crew 38","","Tennessee","","Racist Skinhead ","","Yes","2011"
"Crew 38","","Idaho","","Racist Skinhead ","","Yes","2011"
"Crew 38","","Mississippi","","Racist Skinhead ","","Yes","2011"
"Crew 38","","North Carolina","","Racist Skinhead ","","Yes","2011"
"Cross Bearer Ministry","Indianapolis","Indiana","","General Hate ","","","2011"
"Crusaders for Yahweh","Alta Loma","California","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Amarillo","Texas","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Beatty","Nevada","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Bellingham","Washington","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Big Sandy","Montana","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Billings","Montana","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Bismarck","North Dakota","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Boise","Idaho","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Coeur d'Alene","Idaho","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Coos Bay","Oregon","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Dallas","Texas","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Detroit","Michigan","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Duluth","Minnesota","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Eau Claire","Wisconsin","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Everett","Washington","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Falls City","Texas","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Great Falls","Montana","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Las Vegas","Nevada","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Miami","Florida","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Moscow","Idaho","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Norcross","Georgia","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Phoenix","Arizona","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Post Falls","Idaho","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Salt Lake City","Utah","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Spokane","Washington","","Christian Identity ","","","2011"
"Crusaders for Yahweh","St. Paul","Minnesota","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Tampa","Florida","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Twin Falls","Idaho","","Christian Identity ","","","2011"
"Crusaders for Yahweh","West Fargo","North Dakota","","Christian Identity ","","","2011"
"Crusaders for Yahweh","Chillicothe","Ohio","","Christian Identity ","","","2011"
"Cultural Studies Press","New York","New York","","General Hate ","","","2011"
"Culture Wars/Fidelity Press","South Bend","Indiana","","Radical Traditional Catholicism ","","","2011"
"The Dakota Voice","Rapid City","South Dakota","","General Hate ","","","2011"
"DefendStudents.org","Vista","California","","General Hate ","","","2011"
"Desastrious Records","Springtown","Texas","","Hate Music ","","","2011"
"Diehard Records","Chesapeake","Ohio","","Hate Music ","","","2011"
"Dixie Rangers Knights of the KKK","Walker","Louisiana","","Ku Klux Klan ","","","2011"
"Dixie Republic","Travelers Rest","South Carolina","","Neo-Confederate","","","2011"
"DJ GOR","Bedford","Pennsylvania","","Hate Music ","","","2011"
"Do Right Foundation","Las Vegas","Nevada","","White Nationalist ","","","2011"
"Dove World Outreach Center","Gainesville","Florida","","General Hate ","","","2011"
"Eastern Hammerskins","Allentown","Pennsylvania","","Racist Skinhead ","","","2011"
"Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI)","Chicago","Illinois","","Christian Identity ","","","2011"
"Empire Knights of the KKK","Cleveland","Georgia","","Ku Klux Klan ","","","2011"
"Empire Knights of the KKK","Pocatello","Idaho","","Ku Klux Klan ","","","2011"
"Empire Knights of the KKK","Homosassa Springs","Florida","","Ku Klux Klan ","","","2011"
"Escaping Islam","Wildomar","California","","Anti-Muslim","","","2011"
"European Americans United","Sacramento","California","","White Nationalist ","","","2011"
"European-American Unity and Rights Organization","Cleveland","Ohio","","White Nationalist ","","","2011"
"European-American Unity and Rights Organization","Columbia","South Carolina","","White Nationalist ","","","2011"
"European-American unity and Rights Organization","Columbus","Georgia","","White Nationalist ","","","2011"
"European-American Unity and Rights Organization","Dallas/Fort Worth","Texas","","White Nationalist ","","","2011"
"European-American Unity and Rights Organization","Irving","Texas","","White Nationalist ","","","2011"
"European-American Unity and Rights Organization","Jacksonville","Florida","","White Nationalist ","","","2011"
"European-American Unity and Rights Organization","Richmond","Virginia","","White Nationalist ","","","2011"
