"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Aryan Nations 88","North Bergen","New Jersey","","Neo-Nazi","","","2010"
"Aryan Nations 88","Poway","California","","Neo-Nazi","","","2010"
"Aryan Nations 88","Sharpsburg","Maryland","","Neo-Nazi","","","2010"
"Aryan Nations 88","Spencer","North Carolina","","Neo-Nazi","","","2010"
"Aryan Nations 88","Statesboro","Georgia","","Neo-Nazi","","","2010"
"Aryan Nations 88","Tacoma","Washington","","Neo-Nazi","","","2010"
"Aryan Nations 88","Wills Point","Texas","","Neo-Nazi","","","2010"
"Aryan Nations 88","Wilmington","Delaware","","Neo-Nazi","","","2010"
"Aryan Nations 88","","Kansas","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Mississippi","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Montana","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Arkansas","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Oklahoma","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Arizona","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Colorado","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","North Dakota","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Michigan","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Nevada","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Illinois","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Iowa","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","","Virginia","","Neo-Nazi","","Yes","2010"
"Aryan Nations 88","Calhoun","Louisiana","","Neo-Nazi","","","2010"
"Aryan Nations 88","Chillicothe","Ohio","","Neo-Nazi","","","2010"
"Aryan Nations Knights of the KKK","Sharpsburg","Maryland","","Ku Klux Klan ","","","2010"
"Aryan Nations Knights of the KKK","Ashland","Alabama","","Ku Klux Klan ","","","2010"
"Aryan Nations","Coeur d'Alene","Idaho","","Neo-Nazi","","","2010"
"Aryan Terror Brigade","Fords","New Jersey","","Racist Skinhead ","","","2010"
"Aryan Terror Brigade","","New York","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Pennsylvania","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","North Carolina","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Texas","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Idaho","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Indiana","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Florida","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Missouri","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Colorado","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Arkansas","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Illinois","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","California","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Massachusetts","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","","Kentucky","","Racist Skinhead ","","Yes","2010"
"Aryan Terror Brigade","Flemington","New Jersey","","Racist Skinhead ","","","2010"
"Aryan Wear","Keller","Texas","","White Nationalist ","","","2010"
"Association of Georgia Klans Knights of the KKK","Conyers","Georgia","","Ku Klux Klan ","","","2010"
"Association of Independent Klansmen Knights of The KKK","","Maryland","","Ku Klux Klan ","","Yes","2010"
"Barnes Review/Foundation for Economic Liberty, Inc.","Washington","District of Columbia","Barnes Review/Foundation for Economic Liberty, Inc.","Holocaust Denial","","","2010"
"Battalion 14","JACKSON","Michigan","","Neo-Nazi","","","2010"
"Bay Area National Anarchists","Dublin","California","","White Nationalist ","","","2010"
"Bayou Knights of the KKK","Homer","Louisiana","","Ku Klux Klan ","","","2010"
"Bayou Knights of the KKK","Smackover","Arkansas","","Ku Klux Klan ","","","2010"
"Bergen County Hooligans","Garfield","New Jersey","","Racist Skinhead ","","","2010"
"Bergen County Hooligans","Wallington","New Jersey","","Racist Skinhead ","","","2010"
"Bethesda Christian Institute","San Antonio","Texas","","Anti-LGBTQ","","","2010"
"Biblical Family Advocates","San Diego","California","","Anti-LGBTQ","","","2010"
"Bill Keller Ministries","St. Petersburg","Florida","","General Hate ","","","2010"
"Blood and Honour America Division","Lake St. Louis","Missouri","Blood & Honour","Racist Skinhead ","","","2010"
"Blood and Honour America Division","Lakeland","Florida","Blood & Honour","Racist Skinhead ","","","2010"
"Blood and Honour America Division","","California","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","California","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","Michigan","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","Pennsylvania","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","Maine","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","Ohio","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","Arkansas","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","Mississippi","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","","Virginia","Blood & Honour","Racist Skinhead ","","Yes","2010"
"Blood and Honour America Division","Portland","Oregon","Blood & Honour","Racist Skinhead ","","","2010"
"Blood and Honour U.S.A","Flemington","New Jersey","","Racist Skinhead ","","","2010"
"Blood and Honour U.S.A","Littleton","Colorado","","Racist Skinhead ","","","2010"
"Blood and Honour U.S.A","Salem","Ohio","","Racist Skinhead ","","","2010"
"Blood and Honour U.S.A","Richardson","Texas","","Racist Skinhead ","","","2010"
"Border Guardians","Livingston","Texas","","Anti-Immigrant","","","2010"
"Brian Pace Trading","Booneville","Mississippi","","Neo-Confederate","","","2010"
"British National Party Overseas Unit","Berryville","Virginia","","White Nationalist ","","","2010"
"Brotherhood of Klans Knights of the KKK","","Utah","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","California","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Nevada","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Kansas","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Georgia","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Indiana","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Tennessee","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Florida","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Louisiana","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Michigan","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Illinois","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Maryland","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Missouri","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Alabama","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Arkansas","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Nebraska","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","New Jersey","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","North Carolina","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Vermont","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Wyoming","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","District of Columbia","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Colorado","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Wisconsin","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","South Dakota","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","South Carolina","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","New York","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Texas","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Arizona","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Pennsylvania","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Virginia","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","North Dakota","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","West Virginia","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Rhode Island","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Kentucky","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Oklahoma","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Montana","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","","Idaho","","Ku Klux Klan ","","Yes","2010"
"Brotherhood of Klans Knights of the KKK","Marion","Ohio","","Ku Klux Klan ","","","2010"
"By Yahweh's Design","Stevensville","Michigan","","Christian Identity ","","","2010"
"National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform)","Huntington Beach","California","","Anti-Immigrant","","","2010"
"California Skinheads","Fresno","California","","Racist Skinhead ","","","2010"
"Campaign for Radical Truth in History","Coeur D`Alene","Idaho","","Holocaust Denial","","","2010"
"Casa D'Ice Signs","North Versailles","Pennsylvania","","Anti-Muslim","","","2010"
"Castle Hill Publishers","New York","New York","","Holocaust Denial","","","2010"
"Catholic Apologetics International Publishing, Inc.","State Line","Pennsylvania","","Radical Traditional Catholicism ","","","2010"
"Catholic Counterpoint","Broomall","Pennsylvania","","Radical Traditional Catholicism ","","","2010"
"Catholic Family News/Catholic Family Ministries, Inc.","Niagara Falls","New York","","Radical Traditional Catholicism ","","","2010"
"Center for Perpetual Diversity","Gaithersburg","Maryland","","White Nationalist ","","","2010"
"Chalcedon Foundation","Vallecito","California","","Anti-LGBTQ","","","2010"
"Charles Darwin Research Institute","Port Huron","Michigan","","White Nationalist ","","","2010"
"Chick Publications","Ontario","California","","General Hate ","","","2010"
"Christ's Gospel Fellowship","Spokane","Washington","","Christian Identity ","","","2010"
"Christian Books and Things","Harrison","Arkansas","","General Hate ","","","2010"
"Christian Defense League","Mandeville","Louisiana","","Neo-Nazi","","","2010"
"Christian Identity Church - Aryan Nations","Simmms","Texas","","Christian Identity ","","","2010"
"Christian Phalange","Newton","North Carolina","","Anti-Muslim","","","2010"
"Church of Jesus Christ Christian/Aryan Nations","Bergman","Arkansas","","Christian Identity ","","","2010"
"Church of the Sons of YHVH","Calhoun","Louisiana","","Christian Identity ","","","2010"
"Church of True Israel","Hayden","Idaho","","Christian Identity ","","","2010"
"Concerned Citizens and Friends of Illegal Immigration Law Enforcement","Framingham","Massachusetts","","General Hate ","","","2010"
"Confederate Hammerskins","Dallas","Texas","","Racist Skinhead ","","","2010"
"Confederate Hammerskins","Huntsville","Alabama","","Racist Skinhead ","","","2010"
"Confederate Hammerskins","Jacksonville","Florida","","Racist Skinhead ","","","2010"
"Confederate Hammerskins","Petersburg","Virginia","","Racist Skinhead ","","","2010"
"Confederate Hammerskins","","North Carolina","","Racist Skinhead ","","Yes","2010"
"Confederate Hammerskins","Orlando","Florida","","Racist Skinhead ","","","2010"
"Connecticut White Wolves","Stratford","Connecticut","","Racist Skinhead ","","","2010"
"Conservative Citizens Foundation, Inc.","St. Louis","Missouri","","White Nationalist ","","","2010"
"COORS Family Skinheads","Big Bear Lake","California","","Racist Skinhead ","","","2010"
"Council for Social and Economic Studies","Washington, D. C.","District of Columbia","","White Nationalist ","","","2010"
"Council of Conservative Citizens","Anniston","Alabama","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Bartlett","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Birmingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Byram","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Caledonia","Michigan","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Calhoun City","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Carmel","Indiana","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Charleston","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Chicago","Illinois","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Clemmons","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Cleveland","Ohio","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Cullman","Alabama","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Erwin","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Forest City","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Fort Lee","New Jersey","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Franklin","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Greenville","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Greenwood","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Holly Springs","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Huntsville","Alabama","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Indianapolis","Indiana","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Jacksonville","Florida","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Jasper","Alabama","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Knoxville/Chattanooga","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Las Vegas","Nevada","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Little Rock","Arkansas","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Mathiston","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Oklahoma City","Oklahoma","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Parishville","New York","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Piney Woods","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Revere","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Saluda","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","San Francisco","California","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Shreveport","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Silver Spring","Maryland","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","St. Amant","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Summerville","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Tampa Bay","Florida","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Tupelo","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","West Columbia","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","Yadkinville","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2010"
"Council of Conservative Citizens","","California","Council of Conservative Citizens","White Nationalist ","","Yes","2010"
"Council of Conservative Citizens","","Georgia","Council of Conservative Citizens","White Nationalist ","","Yes","2010"
"Council of Conservative Citizens","","Minnesota","Council of Conservative Citizens","White Nationalist ","","Yes","2010"
"Council of Conservative Citizens","","Tennessee","Council of Conservative Citizens","White Nationalist ","","Yes","2010"
"Council of Conservative Citizens","","Florida","Council of Conservative Citizens","White Nationalist ","","Yes","2010"
"Council of Conservative Citizens","","Virginia","Council of Conservative Citizens","White Nationalist ","","Yes","2010"
"Council of Conservative Citizens","Florence","Alabama","","White Nationalist ","","","2010"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2010"
"Covenant People's Ministry","Brooks","Georgia","","Christian Identity ","","","2010"
"Creativity Movement","Helena","Montana","Creativity Movement","Neo-Nazi","","","2010"
"Creativity Movement","Laurel","Montana","Creativity Movement","Neo-Nazi","","","2010"
"Creativity Movement","Lockwood","Montana","Creativity Movement","Neo-Nazi","","","2010"
"Creativity Movement","Miles City","Montana","Creativity Movement","Neo-Nazi","","","2010"
"Creativity Movement","Missoula","Montana","Creativity Movement","Neo-Nazi","","","2010"
"Creativity Movement","Mountain","Wisconsin","Creativity Movement","Neo-Nazi","","","2010"
"Creativity Movement","","Connecticut","Creativity Movement","Neo-Nazi","","Yes","2010"
"Creativity Movement","","Colorado","Creativity Movement","Neo-Nazi","","Yes","2010"
"Creativity Movement","","Texas","Creativity Movement","Neo-Nazi","","Yes","2010"
"Creativity Movement","","Maryland","Creativity Movement","Neo-Nazi","","Yes","2010"
"Creativity Movement","","Wyoming","Creativity Movement","Neo-Nazi","","Yes","2010"
"Crew 38","Allentown","Pennsylvania","","Racist Skinhead ","","","2010"
"Crew 38","Detroit","Michigan","","Racist Skinhead ","","","2010"
"Crew 38","Huntsville","Alabama","","Racist Skinhead ","","","2010"
"Crew 38","Nampa","Idaho","","Racist Skinhead ","","","2010"
"Crew 38","New Port Richey","Florida","","Racist Skinhead ","","","2010"
"Crew 38","Seattle","Washington","","Racist Skinhead ","","","2010"
"Crew 38","","North Carolina","","Racist Skinhead ","","Yes","2010"
"Crew 38","","Tennessee","","Racist Skinhead ","","Yes","2010"
"Crew 38","","Mississippi","","Racist Skinhead ","","Yes","2010"
"Crew 38","","Virginia","","Racist Skinhead ","","Yes","2010"
"Crew 38","","Oregon","","Racist Skinhead ","","Yes","2010"
"Cross Bearer Ministry","Indianapolis","Indiana","","General Hate ","","","2010"
"Cultural Studies Press","New York","New York","","General Hate ","","","2010"
"Culture Wars/Fidelity Press","South Bend","Indiana","","Radical Traditional Catholicism ","","","2010"
"Desastrious Records","Springtown","Texas","","Hate Music ","","","2010"
"Diehard Records","Chesapeake","Ohio","","Hate Music ","","","2010"
"Dixie Rangers Knights of the KKK","Walker","Louisiana","","Ku Klux Klan ","","","2010"
"Dixie Republic","Travelers Rest","South Carolina","","Neo-Confederate","","","2010"
"DJ GOR","Bedford","Pennsylvania","","Hate Music ","","","2010"
"Do Right Foundation","Las Vegas","Nevada","","White Nationalist ","","","2010"
"Dove World Outreach Center","Gainesville","Florida","","General Hate ","","","2010"
"East Coast White Unity","Chelsea","Massachusetts","","White Nationalist ","","","2010"
"Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI)","Chicago","Illinois","","Christian Identity ","","","2010"
"Emigration Party of Nevada","Henderson","Nevada","","Anti-Immigrant","","","2010"
"Empire Knights of the KKK","Homosassa Springs","Florida","","Ku Klux Klan ","","","2010"
"Euro Pride Apparel","Summerville","South Carolina","","White Nationalist ","","","2010"
"European American Issues Forum","San Bruno","California","","White Nationalist ","","","2010"
"European Americans United","Sacramento","California","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Cleveland","Ohio","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Columbia","South Carolina","","White Nationalist ","","","2010"
"European-American unity and Rights Organization","Columbus","Georgia","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Dallas/Fort Worth","Texas","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Irving","Texas","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Jacksonville","Florida","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Memphis","Tennessee","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Richmond","Virginia","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Ripley","Mississippi","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Savannah","Georgia","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Thibodaux","Louisiana","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Tulsa","Oklahoma","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Woodruff","South Carolina","","White Nationalist ","","","2010"
"European-American Unity and Rights Organization","Mandeville","Louisiana","","White Nationalist ","","","2010"
"Faithful Word Baptist Church","Tempe","Arizona","","Anti-LGBTQ","","","2010"
"Family Research Council","Washington","District of Columbia","Family Research Council","Anti-LGBTQ","","","2010"
"Family Research Institute","Colorado Springs","Colorado","","Anti-LGBTQ","","","2010"
"The Fatima Crusader","Constable","New York","","Radical Traditional Catholicism ","","","2010"
