"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Aryan Terror Brigade","","Virginia","","Racist Skinhead ","","Yes","2014"
"Aryan Terror Brigade","","Nebraska","","Racist Skinhead ","","Yes","2014"
"Aryan Terror Brigade","","Oregon","","Racist Skinhead ","","Yes","2014"
"Aryan Terror Brigade","","Oklahoma","","Racist Skinhead ","","Yes","2014"
"Aryan Terror Brigade","","West Virginia","","Racist Skinhead ","","Yes","2014"
"Aryan Terror Brigade","","Nevada","","Racist Skinhead ","","Yes","2014"
"Aryan Terror Brigade","","Massachusetts","","Racist Skinhead ","","Yes","2014"
"Aryan Terror Brigade","","California","","Racist Skinhead ","","Yes","2014"
"As-Sabiqun","Los Angeles","California","","General Hate ","","","2014"
"As-Sabiqun","Oakland","California","","General Hate ","","","2014"
"As-Sabiqun","Philadelphia","Pennsylvania","","General Hate ","","","2014"
"As-Sabiqun","Sacramento","California","","General Hate ","","","2014"
"As-Sabiqun","San Diego","California","","General Hate ","","","2014"
"Black Riders Liberation Party","","New York","","","","Yes","2014"
"Blood and Honour U.S.A","Altoona","Pennsylvania","","Racist Skinhead ","","","2014"
"Blood and Honour U.S.A","Littleton","Colorado","","Racist Skinhead ","","","2014"
"Blood and Honour U.S.A","Salem","Ohio","","Racist Skinhead ","","","2014"
"Blood and Honour U.S.A","Woodbridge Township","New Jersey","","Racist Skinhead ","","","2014"
"Campaign for Radical Truth in History","Coeur d'Alene","Idaho","","Holocaust Denial","","","2014"
"Castle Hill Publishers","New York","New York","","Holocaust Denial","","","2014"
"Catholic Family and Human Rights Institute (C-FAM)","New York","New York","","Anti-LGBTQ","","","2014"
"Catholic Family and Human Rights Institute (C-FAM)","Washington","District of Columbia","","Anti-LGBTQ","","","2014"
"Chick Publications","Ontario","California","","General Hate ","","","2014"
"Christian Revival Center","Harrison","Arkansas","","Christian Identity ","","","2014"
"Confederate Hammerskins","Columbia","South Carolina","","Racist Skinhead ","","","2014"
"Confederate Hammerskins","Huntsville","Alabama","","Racist Skinhead ","","","2014"
"Confederate Hammerskins","Jacksonville","Florida","","Racist Skinhead ","","","2014"
"Confederate Hammerskins","Nashville","Tennessee","","Racist Skinhead ","","","2014"
"Confederate Hammerskins","Ocala","Florida","","Racist Skinhead ","","","2014"
"Confederate Hammerskins","Richmond","Virginia","","Racist Skinhead ","","","2014"
"Confederate Hammerskins","","North Carolina","","Racist Skinhead ","","Yes","2014"
"Confederate Hammerskins","","Georgia","","Racist Skinhead ","","Yes","2014"
"Council of Conservative Citizens","Beverly Hills","Florida","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Birmingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Calhoun City","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Eufaula","Alabama","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Florence","Alabama","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Kingsport","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Parishville","New York","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Pulaski","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Revere","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Silver Spring","Maryland","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Springboro","Ohio","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Summerville","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Walthall","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Washington","District of Columbia","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","Winston-Salem","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2014"
"Council of Conservative Citizens","","Georgia","Council of Conservative Citizens","White Nationalist ","","Yes","2014"
"Council of Conservative Citizens","","Oregon","Council of Conservative Citizens","White Nationalist ","","Yes","2014"
"Creativity Alliance","Middlebury","Vermont","","Neo-Nazi","","","2014"
"The Creativity Alliance","","Utah","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Montana","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Tennessee","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Florida","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Arkansas","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","California","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Nevada","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Georgia","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Texas","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","North Carolina","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Pennsylvania","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","Virginia","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","South Carolina","","Neo-Nazi","","Yes","2014"
"The Creativity Alliance","","West Virginia","","Neo-Nazi","","Yes","2014"
"Creativity Movement","Mountain","Wisconsin","Creativity Movement","Neo-Nazi","","","2014"
"Creativity Movement","","South Dakota","Creativity Movement","Neo-Nazi","","Yes","2014"
"Creativity Movement","","Missouri","Creativity Movement","Neo-Nazi","","Yes","2014"
"Creativity Movement","","Washington","Creativity Movement","Neo-Nazi","","Yes","2014"
"Creativity Movement","","Kentucky","Creativity Movement","Neo-Nazi","","Yes","2014"
"Creativity Movement","","New York","Creativity Movement","Neo-Nazi","","Yes","2014"
"The Creativity Movement","Covington","Ohio","","Neo-Nazi","","","2014"
"The Creativity Movement","Mt Vernon","Texas","","Neo-Nazi","","","2014"
"The Creativity Movement","Palm Bay","Florida","","Neo-Nazi","","","2014"
"The Creativity Movement","","West Virginia","","Neo-Nazi","","Yes","2014"
"The Creativity Movement","","Connecticut","","Neo-Nazi","","Yes","2014"
"The Creativity Movement","","Arizona","","Neo-Nazi","","Yes","2014"
"Crew 38","Baltimore","Maryland","","Racist Skinhead ","","","2014"
"Crew 38","Birmingham","Alabama","","Racist Skinhead ","","","2014"
"Crew 38","Dallas","Georgia","","Racist Skinhead ","","","2014"
"Crew 38","Huntsville","Alabama","","Racist Skinhead ","","","2014"
"Crew 38","Seattle","Washington","","Racist Skinhead ","","","2014"
"Crew 38","Wichita","Kansas","","Racist Skinhead ","","","2014"
"Crew 38","","Virginia","","Racist Skinhead ","","Yes","2014"
"Crew 38","","New Hampshire","","Racist Skinhead ","","Yes","2014"
"Crew 38","","North Carolina","","Racist Skinhead ","","Yes","2014"
"Crew 38","","Florida","","Racist Skinhead ","","Yes","2014"
"Crew 38","","Indiana","","Racist Skinhead ","","Yes","2014"
"Crew 38","","Mississippi","","Racist Skinhead ","","Yes","2014"
"Cultural Studies Press","New York","New York","","General Hate ","","","2014"
"Die Auserwahlten","Pleasanton","Nebraska","","Racist Skinhead ","","","2014"
"Die Auserwahlten","Salt Lake City","Utah","","Racist Skinhead ","","","2014"
"Die Auserwahlten","","Texas","","Racist Skinhead ","","Yes","2014"
"Die Auserwahlten","","Colorado","","Racist Skinhead ","","Yes","2014"
"Die Auserwahlten","","California","","Racist Skinhead ","","Yes","2014"
"Die Auserwahlten","","Florida","","Racist Skinhead ","","Yes","2014"
"Die Auserwahlten","","Pennsylvania","","Racist Skinhead ","","Yes","2014"
"Divine International Church of the Web","Morton","Illinois","","Christian Identity ","","","2014"
"Dixie Republic","Travelers Rest","South Carolina","","Neo-Confederate","","","2014"
"Eastern Hammerskins","","New Hampshire","","Racist Skinhead ","","Yes","2014"
"European American Front","Baldwyn","Mississippi","","White Nationalist ","","","2014"
"Faithful Word Baptist Church","Tempe","Arizona","","Anti-LGBTQ","","","2014"
"Free America Rally","Groveland","California","","White Nationalist ","","","2014"
"Free America Rally","","Georgia","","White Nationalist ","","Yes","2014"
"Free America Rally","","Massachusetts","","White Nationalist ","","Yes","2014"
"Free America Rally","","Washington","","White Nationalist ","","Yes","2014"
"Free America Rally","","Idaho","","White Nationalist ","","Yes","2014"
"Free America Rally","","New York","","White Nationalist ","","Yes","2014"
"Free America Rally","","Louisiana","","White Nationalist ","","Yes","2014"
"Free America Rally","","Oregon","","White Nationalist ","","Yes","2014"
"Free American","Tucson","Arizona","","White Nationalist ","","","2014"
"Fundamentalist Latter Day Saints","Colorado City","Arizona","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2014"
"Gallows Tree Wotansvolk Alliance","","Indiana","","Neo-Völkisch","","Yes","2014"
"Golden Dawn","Astoria","New York","","Neo-Nazi","","","2014"
"The Hated","Toms River","New Jersey","","Racist Skinhead ","","","2014"
"Heathens Motorcycle Club","Rome","Georgia","","Neo-Nazi","","","2014"
"Heritage Connection","Harrison","Arkansas","","Hate Music ","","","2014"
"IHM Media","Richmond","New Hampshire","","Radical Traditional Catholicism ","","","2014"
"Imperial Klans of America Knights of the KKK","Dawson Springs","Kentucky","","Ku Klux Klan ","","","2014"
"In the Spirit of Chartres Committee","Carrollton","Virginia","","Radical Traditional Catholicism ","","","2014"
"Inconvenient History","San Diego","California","","Holocaust Denial","","","2014"
"Israelite Church of God in Jesus Christ","Beaverton","Oregon","","","","","2014"
"Israelite Church of God in Jesus Christ","Coatesville","Pennsylvania","","","","","2014"
"Israelite Church of God In Jesus Christ","Langston","Oklahoma","","","","","2014"
"Israelite Church of God in Jesus Christ","Lawton","Oklahoma","","","","","2014"
"Israelite Church of God in Jesus Christ","Norristown","Pennsylvania","","","","","2014"
"Israelite Church of God in Jesus Christ","Philadelphia","Pennsylvania","","","","","2014"
"Israelite Church of God in Jesus Christ","Philadelphia","Pennsylvania","","","","","2014"
"Israelite Church of God in Jesus Christ","Tulsa","Oklahoma","","","","","2014"
"The Israelite Church of God in Jesus Christ","Allentown","Pennsylvania","","","","","2014"
"The Israelite Church of God in Jesus Christ","Asbury Park","New Jersey","","","","","2014"
"The Israelite Church of God in Jesus Christ","Baltimore","Maryland","","","","","2014"
"The Israelite Church of God in Jesus Christ","Camden","New Jersey","","","","","2014"
"The Israelite Church of God in Jesus Christ","Fayetteville","North Carolina","","","","","2014"
"The Israelite Church of God in Jesus Christ","Fort Myers","Florida","","","","","2014"
"The Israelite Church of God in Jesus Christ","Goldsboro","North Carolina","","","","","2014"
"The Israelite Church of God in Jesus Christ","Jersey City","New Jersey","","","","","2014"
"The Israelite Church of God in Jesus Christ","Kansas City","Missouri","","","","","2014"
"The Israelite Church of God in Jesus Christ","Miami","Florida","","","","","2014"
"The Israelite Church of God in Jesus Christ","Minneapolis","Minnesota","","","","","2014"
"The Israelite Church of God In Jesus Christ","New York","New York","","","","","2014"
"The Israelite Church of God in Jesus Christ","Oklahoma City","Oklahoma","","","","","2014"
"The Israelite Church of God in Jesus Christ","Omaha","Nebraska","","","","","2014"
"The Israelite Church of God in Jesus Christ","Orlando","Florida","","","","","2014"
"The Israelite Church of God in Jesus Christ","Pittsburgh","Pennsylvania","","","","","2014"
"The Israelite Church of God in Jesus Christ","Portland","Oregon","","","","","2014"
"The Israelite Church of God in Jesus Christ","Vineland","New Jersey","","","","","2014"
"The Israelite Church of God in Jesus Christ","Washington","District of Columbia","","","","","2014"
"The Israelite Church of God in Jesus Christ","West Palm Beach","Florida","","","","","2014"
"The Israelite Church of God in Jesus Christ","Wilmington","North Carolina","","","","","2014"
"Keystone State Skinheads","Harrisburg","Pennsylvania","","Racist Skinhead ","","","2014"
"Keystone State Skinheads","Philadelphia","Pennsylvania","","Racist Skinhead ","","","2014"
"KKKRadio","Harrison","Arkansas","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Butler","Tennessee","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Colorado Springs","Colorado","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Gatesville","Texas","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Kingsport","Tennessee","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Knoxville","Tennessee","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Kokomo","Indiana","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Kountze","Texas","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Lenoir","North Carolina","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Memphis","Tennessee","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Monroe City","Indiana","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Oil City","Pennsylvania","","Ku Klux Klan ","","","2014"
"Ku Klos Knights of the KKK","Saint James City","Florida","","Ku Klux Klan ","","","2014"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2014"
"League of the South","Clements","Maryland","League of the South","Neo-Confederate","","","2014"
"League of the South","Collinsville","Mississippi","League of the South","Neo-Confederate","","","2014"
"League of the South","Crofton","Kentucky","League of the South","Neo-Confederate","","","2014"
"League of the South","La Porte","Texas","League of the South","Neo-Confederate","","","2014"
"League of the South","Lobelville","Tennessee","League of the South","Neo-Confederate","","","2014"
"League of the South","Logansport","Louisiana","League of the South","Neo-Confederate","","","2014"
"League of the South","Macon","Georgia","League of the South","Neo-Confederate","","","2014"
"League of the South","West Plains","Missouri","League of the South","Neo-Confederate","","","2014"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2014"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2014"
"League of the South","","Idaho","League of the South","Neo-Confederate","","Yes","2014"
"League of the South","","Virginia","League of the South","Neo-Confederate","","Yes","2014"
"League of the South/Southern Culture Center","Abbeville","South Carolina","","Neo-Confederate","","","2014"
"Loyal White Knights of the KKK","Kokomo","Indiana","","Ku Klux Klan ","","","2014"
"Loyal White Knights of the KKK","Pelham","North Carolina","","Ku Klux Klan ","","","2014"
"Loyal White Knights of the KKK","","Maine","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","South Carolina","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","New York","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Virginia","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Georgia","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Illinois","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Alabama","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Louisiana","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Maryland","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Florida","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Ohio","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Tennessee","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Mississippi","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Texas","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Kentucky","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Nevada","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","New Jersey","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","West Virginia","","Ku Klux Klan ","","Yes","2014"
"Loyal White Knights of the KKK","","Pennsylvania","","Ku Klux Klan ","","Yes","2014"
"Malevolent Freedom","Lowell","Massachusetts","","White Nationalist ","","","2014"
"Mary Noel Kershaw Foundation","Lobelville","Tennessee","","Neo-Confederate","","","2014"
"Masjid al Islam","Oakland","California","","General Hate ","","","2014"
"Mass Resistance","Waltham","Massachusetts","","Anti-LGBTQ","","","2014"
"Midland hammerskins","","South Dakota","","Racist Skinhead ","","Yes","2014"
"Nation of Islam","Atlanta","Georgia","Nation of Islam","","","","2014"
"Nation Of Islam","Augusta","Georgia","","","","","2014"
"Nation of Islam","Aurora","Colorado","Nation of Islam","","","","2014"
"Nation of Islam","Austin","Texas","Nation of Islam","","","","2014"
"Nation of Islam","Baltimore","Maryland","Nation of Islam","","","","2014"
"Nation of Islam","Birmingham","Alabama","Nation of Islam","","","","2014"
"Nation of Islam","Boston","Massachusetts","Nation of Islam","","","","2014"
"Nation of Islam","Buffalo","New York","Nation of Islam","","","","2014"
"Nation of Islam","Camden","New Jersey","Nation of Islam","","","","2014"
"Nation of Islam","Charleston","South Carolina","Nation of Islam","","","","2014"
"Nation of Islam","Charlotte","North Carolina","Nation of Islam","","","","2014"
"Nation of Islam","Chattanooga","Tennessee","Nation of Islam","","","","2014"
"Nation of Islam","Chester","Pennsylvania","Nation of Islam","","","","2014"
"Nation of Islam","Colorado Springs","Colorado","Nation of Islam","","","","2014"
"Nation of Islam","Columbus","Ohio","Nation of Islam","","","","2014"
"Nation of Islam","Compton","California","Nation of Islam","","","","2014"
"Nation of Islam","Dallas","Texas","Nation of Islam","","","","2014"
"Nation of Islam","Dayton","Ohio","Nation of Islam","","","","2014"
"Nation of Islam","Detroit","Michigan","Nation of Islam","","","","2014"
"Nation of Islam","Durham","North Carolina","Nation of Islam","","","","2014"
"Nation Of Islam","East Saint Louis","Illinois","","","","","2014"
"Nation of Islam","East Saint Louis","Illinois","Nation of Islam","","","","2014"
"Nation of Islam","Fort Lauderdale","Florida","Nation of Islam","","","","2014"
"Nation of Islam","Fort Worth","Texas","Nation of Islam","","","","2014"
"Nation of Islam","Grand Rapids","Michigan","Nation of Islam","","","","2014"
"Nation of Islam","Greensboro","North Carolina","Nation of Islam","","","","2014"
"Nation of Islam","Greenville","North Carolina","Nation of Islam","","","","2014"
"Nation of Islam","Harlem","New York","Nation of Islam","","","","2014"
"Nation of Islam","Harrisburg","Pennsylvania","Nation of Islam","","","","2014"
"Nation of Islam","Horn Lake","Mississippi","Nation of Islam","","","","2014"
"Nation of Islam","Houston","Texas","Nation of Islam","","","","2014"
"Nation of Islam","Indianapolis","Indiana","Nation of Islam","","","","2014"
"Nation of Islam","Jackson","Mississippi","Nation of Islam","","","","2014"
"Nation of Islam","Kansas City","Missouri","Nation of Islam","","","","2014"
"Nation of Islam","Lexington","Kentucky","Nation of Islam","","","","2014"
"Nation of Islam","Los Angeles","California","Nation of Islam","","","","2014"
"Nation of Islam","Memphis","Tennessee","Nation of Islam","","","","2014"
"Nation of Islam","Miami","Florida","Nation of Islam","","","","2014"
"Nation of Islam","Milwaukee","Wisconsin","Nation of Islam","","","","2014"
"Nation of Islam","New Orleans","Louisiana","Nation of Islam","","","","2014"
"Nation of Islam","New York","New York","Nation of Islam","","","","2014"
"Nation of Islam","Newark","New Jersey","Nation of Islam","","","","2014"
"Nation of Islam","Norfolk","Virginia","Nation of Islam","","","","2014"
"Nation of Islam","Oakland","California","Nation of Islam","","","","2014"
"Nation of Islam","Orlando","Florida","Nation of Islam","","","","2014"
"Nation of Islam","Pensacola","Florida","Nation of Islam","","","","2014"
"Nation of Islam","Peoria","Illinois","Nation of Islam","","","","2014"
"Nation of Islam","Philadelphia","Pennsylvania","Nation of Islam","","","","2014"
"Nation of Islam","Phoenix","Arizona","Nation of Islam","","","","2014"
"Nation of Islam","Pine Bluff","Arkansas","Nation of Islam","","","","2014"
"Nation of Islam","Pittsburgh","Pennsylvania","Nation of Islam","","","","2014"
"Nation of Islam","Plainfield","New Jersey","Nation of Islam","","","","2014"
"Nation of Islam","Raleigh","North Carolina","Nation of Islam","","","","2014"
"Nation of Islam","Richmond","Virginia","Nation of Islam","","","","2014"
"Nation of Islam","Rochester","New York","Nation of Islam","","","","2014"
"Nation of Islam","Rockford","Illinois","Nation of Islam","","","","2014"
"Nation of Islam","Saint Petersburg","Florida","Nation of Islam","","","","2014"
"Nation of Islam","San Diego","California","Nation of Islam","","","","2014"
"Nation of Islam","Shreveport","Louisiana","Nation of Islam","","","","2014"
"Nation of Islam","Southaven","Mississippi","Nation of Islam","","","","2014"
"Nation of Islam","Springfield","Massachusetts","Nation of Islam","","","","2014"
"Nation of Islam","St. Louis","Missouri","Nation of Islam","","","","2014"
"Nation of Islam","Washington","District of Columbia","Nation of Islam","","","","2014"
"Nation of Islam","Willingboro","New Jersey","Nation of Islam","","","","2014"
"Nation of Islam","Wilmington","Delaware","Nation of Islam","","","","2014"
"Nation of Islam","Youngstown","Ohio","Nation of Islam","","","","2014"
"National Alliance","Hillsboro","West Virginia","National Alliance","Neo-Nazi","","","2014"
"National Alliance","Mountain City","Tennessee","National Alliance","Neo-Nazi","","","2014"
"National Alliance","Parma","Ohio","National Alliance","Neo-Nazi","","","2014"
"National Association for the Advancement of America","McComb","Mississippi","","White Nationalist ","","","2014"
"National Socialist Freedom Movement","","Ohio","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Maryland","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Louisiana","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","California","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Georgia","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Delaware","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","South Carolina","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Connecticut","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Arizona","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Texas","","Neo-Nazi","","Yes","2014"
"National Socialist Freedom Movement","","Virginia","","Neo-Nazi","","Yes","2014"
"National Socialist Movement","Atlanta","Georgia","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Bayonne","New Jersey","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Chesterfield","Virginia","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Chicago","Illinois","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Clifton","New Jersey","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Holland","New Jersey","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Minneapolis","Minnesota","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Myrtle Beach","South Carolina","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","New York","New York","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Newark","New Jersey","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Pemberton Township","New Jersey","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","San Diego","California","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Savannah","Georgia","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Springfield","Missouri","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Syracuse","New York","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Tallahassee","Florida","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Toledo","Ohio","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Tucson","Arizona","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","Yucca Valley","California","National Socialist Movement","Neo-Nazi","","","2014"
"National Socialist Movement","","Kentucky","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Nebraska","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","California","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Alabama","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Louisiana","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Maryland","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Florida","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Tennessee","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Utah","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Wyoming","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Mississippi","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Vermont","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","South Dakota","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Montana","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Maine","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Massachusetts","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Washington","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","New Hampshire","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Delaware","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Wisconsin","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Connecticut","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Pennsylvania","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","North Carolina","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Texas","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Iowa","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","North Dakota","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Idaho","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Rhode Island","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Socialist Movement","","Oregon","National Socialist Movement","Neo-Nazi","","Yes","2014"
"National Youth Front","Indianapolis","Indiana","","White Nationalist ","","","2014"
"New Black Panther Party","Atlanta","Georgia","New Black Panther Party","","","","2014"
"New Black Panther Party","Boston","Massachusetts","New Black Panther Party","","","","2014"
"New Black Panther Party","Houston","Texas","New Black Panther Party","","","","2014"
"New Black Panther Party","Jacksonville","Florida","New Black Panther Party","","","","2014"
"New Black Panther Party","Queens","New York","New Black Panther Party","","","","2014"
"New Black Panther Party","San Antonio","Texas","New Black Panther Party","","","","2014"
"New Black Panther Party","St. Louis","Missouri","New Black Panther Party","","","","2014"
"New Black Panther Party","Tampa","Florida","New Black Panther Party","","","","2014"
"New Century Productions - A Conversation About Race","Littleton","Colorado","","White Nationalist ","","","2014"
"Northern Hammerskins","Chicago","Illinois","","Racist Skinhead ","","","2014"
"Northern Hammerskins","Detroit","Michigan","","Racist Skinhead ","","","2014"
"Northwest Front","Seattle","Washington","","White Nationalist ","","","2014"
"Northwest Hammerskins","Seattle","Washington","","Racist Skinhead ","","","2014"
"Northwest Hammerskins","","Idaho","","Racist Skinhead ","","Yes","2014"
"NSM88 Records","Detroit","Michigan","","Hate Music ","","","2014"
"Original Knight Riders Knights of the KKK","Columbus","Ohio","","Ku Klux Klan ","","","2014"
