"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"League of the South","Mendenhall","Mississippi","League of the South","Neo-Confederate","","","2003"
"League of the South","Milton","Florida","League of the South","Neo-Confederate","","","2003"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2003"
"League of the South","Montgomery","Alabama","League of the South","Neo-Confederate","","","2003"
"League of the South","Neaufort County","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Nevada","Missouri","League of the South","Neo-Confederate","","","2003"
"League of the South","Newberry","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Newberry County","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Norfolk","Virginia","League of the South","Neo-Confederate","","","2003"
"League of the South","Northeast Texas","Texas","League of the South","Neo-Confederate","","","2003"
"League of the South","Oconee County","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Orangeburg","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Panama City","Florida","League of the South","Neo-Confederate","","","2003"
"League of the South","Peachtree City","Georgia","League of the South","Neo-Confederate","","","2003"
"League of the South","Richland County","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Rio Grande Valley","Texas","League of the South","Neo-Confederate","","","2003"
"League of the South","Rome","Georgia","League of the South","Neo-Confederate","","","2003"
"League of the South","Salisbury","North Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Salley","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Saluda County","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","San Angelo","Texas","League of the South","Neo-Confederate","","","2003"
"League of the South","San Jose","California","League of the South","Neo-Confederate","","","2003"
"League of the South","Selma","Alabama","League of the South","Neo-Confederate","","","2003"
"League of the South","Silver Creek","Georgia","League of the South","Neo-Confederate","","","2003"
"League of the South","Spartanburg","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","St. Augustine","Florida","League of the South","Neo-Confederate","","","2003"
"League of the South","Summerville","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Sumter","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Surfside Beach","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Talbotton","Georgia","League of the South","Neo-Confederate","","","2003"
"League of the South","Thomaston","Georgia","League of the South","Neo-Confederate","","","2003"
"League of the South","Tunnel Hill","Georgia","League of the South","Neo-Confederate","","","2003"
"League of the South","Wellborn","Florida","League of the South","Neo-Confederate","","","2003"
"League of the South","Westminister","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Westpoint","Tennessee","League of the South","Neo-Confederate","","","2003"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2003"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","Winston-Salem","North Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","York County","South Carolina","League of the South","Neo-Confederate","","","2003"
"League of the South","","Texas","League of the South","Neo-Confederate","","Yes","2003"
"Liberty Bell Publications","York","South Carolina","","Neo-Nazi","","","2003"
"Lord's Work","Austin","Kentucky","","Christian Identity ","","","2003"
"Louisiana White Knights of the KKK","Walker","Louisiana","","Ku Klux Klan ","","","2003"
"Micetrap Distribution","Maple Shade","New Jersey","","Hate Music ","","","2003"
"Midland Hammerskins","Springfield","Missouri","","Racist Skinhead ","","","2003"
"Mission to Israel","Scottsbluff","Nebraska","","Christian Identity ","","","2003"
"Mississippi White Knights of the KKK","Bay St. Louis","Mississippi","","Ku Klux Klan ","","","2003"
"Mississippi White Knights of the KKK","Petal","Mississippi","","Ku Klux Klan ","","","2003"
"Mississippi White Knights of the KKK","Robinsonville","Mississippi","","Ku Klux Klan ","","","2003"
"MSR Productions","Wheat Ridge","Colorado","","Hate Music ","","","2003"
"Mystic Knights of the KKK","Dayton","Ohio","","Ku Klux Klan ","","","2003"
"Mystic Knights of the KKK","Dayton","Ohio","","Ku Klux Klan ","","","2003"
"Mystic Knights of the KKK","Delaplane","Virginia","","Ku Klux Klan ","","","2003"
"Mystic Knights of the KKK","Fraser","Michigan","","Ku Klux Klan ","","","2003"
"NAAWP Florida Chapter Inc.","Jacksonville","Florida","","White Nationalist ","","","2003"
"Nation of Islam","Adelanto","California","Nation of Islam","","","","2003"
"Nation of Islam","Albany","Georgia","Nation of Islam","","","","2003"
"Nation of Islam","Albay","New York","Nation of Islam","","","","2003"
"Nation of Islam","Athens","Georgia","Nation of Islam","","","","2003"
"Nation of Islam","Atlanta","Georgia","Nation of Islam","","","","2003"
"Nation of Islam","Augusta","Georgia","Nation of Islam","","","","2003"
"Nation of Islam","Baltimore","Maryland","Nation of Islam","","","","2003"
"Nation of Islam","Baton Rouge","Louisiana","Nation of Islam","","","","2003"
"Nation of Islam","Birmingham","Alabama","Nation of Islam","","","","2003"
"Nation of Islam","Boston","Massachusetts","Nation of Islam","","","","2003"
"Nation of Islam","Bridgeport","Connecticut","Nation of Islam","","","","2003"
"Nation of Islam","Buffalo","New York","Nation of Islam","","","","2003"
"Nation of Islam","Camden","New Jersey","Nation of Islam","","","","2003"
"Nation of Islam","Charlotte","North Carolina","Nation of Islam","","","","2003"
"Nation of Islam","Chattanooga","Tennessee","Nation of Islam","","","","2003"
"Nation of Islam","Chicago","Illinois","Nation of Islam","","","","2003"
"Nation of Islam","Cincinnati","Ohio","Nation of Islam","","","","2003"
"Nation of Islam","Cleveland","Ohio","Nation of Islam","","","","2003"
"Nation of Islam","Columbia Heights","South Carolina","Nation of Islam","","","","2003"
"Nation of Islam","Columbus","Ohio","Nation of Islam","","","","2003"
"Nation of Islam","Columbus","Georgia","Nation of Islam","","","","2003"
"Nation of Islam","Dallas","Texas","Nation of Islam","","","","2003"
"Nation of Islam","Danville","Virginia","Nation of Islam","","","","2003"
"Nation of Islam","Dayton","Ohio","Nation of Islam","","","","2003"
"Nation of Islam","Denver","Colorado","Nation of Islam","","","","2003"
"Nation of Islam","Detroit","Michigan","Nation of Islam","","","","2003"
"Nation of Islam","Durham","North Carolina","Nation of Islam","","","","2003"
"Nation of Islam","East St. Louis","Illinois","Nation of Islam","","","","2003"
"Nation of Islam","El Paso","Texas","Nation of Islam","","","","2003"
"Nation of Islam","Fort Lauderdale","Florida","Nation of Islam","","","","2003"
"Nation of Islam","Greensboro","North Carolina","Nation of Islam","","","","2003"
"Nation of Islam","Greenville","Mississippi","Nation of Islam","","","","2003"
"Nation of Islam","Harrisburg","Pennsylvania","Nation of Islam","","","","2003"
"Nation of Islam","Hartford","Connecticut","Nation of Islam","","","","2003"
"Nation of Islam","Holly Springs","Mississippi","Nation of Islam","","","","2003"
"Nation of Islam","Houston","Texas","Nation of Islam","","","","2003"
"Nation of Islam","Huntsville","Alabama","Nation of Islam","","","","2003"
"Nation of Islam","Indianapolis","Indiana","Nation of Islam","","","","2003"
"Nation of Islam","Jackson","Mississippi","Nation of Islam","","","","2003"
"Nation of Islam","Jacksonville","Florida","Nation of Islam","","","","2003"
"Nation of Islam","Kansas City","Missouri","Nation of Islam","","","","2003"
"Nation of Islam","Knoxville","Tennessee","Nation of Islam","","","","2003"
"Nation of Islam","Las Vegas","Nevada","Nation of Islam","","","","2003"
"Nation of Islam","Little Rock","Arkansas","Nation of Islam","","","","2003"
"Nation of Islam","Long Beach","California","Nation of Islam","","","","2003"
"Nation of Islam","Los Angeles","California","Nation of Islam","","","","2003"
"Nation of Islam","Louisville","Kentucky","Nation of Islam","","","","2003"
"Nation of Islam","Macon","Georgia","Nation of Islam","","","","2003"
"Nation of Islam","Memphis","Tennessee","Nation of Islam","","","","2003"
"Nation of Islam","Miami","Florida","Nation of Islam","","","","2003"
"Nation of Islam","Milwaukee","Wisconsin","Nation of Islam","","","","2003"
"Nation of Islam","Mobile","Alabama","Nation of Islam","","","","2003"
"Nation of Islam","Montclair","California","Nation of Islam","","","","2003"
"Nation of Islam","Montgomery","Alabama","Nation of Islam","","","","2003"
"Nation of Islam","Nashville","Tennessee","Nation of Islam","","","","2003"
"Nation of Islam","New Brunswick","New Jersey","Nation of Islam","","","","2003"
"Nation of Islam","New Haven","Connecticut","Nation of Islam","","","","2003"
"Nation of Islam","New Orleans","Louisiana","Nation of Islam","","","","2003"
"Nation of Islam","New York","New York","Nation of Islam","","","","2003"
"Nation of Islam","Newark","New Jersey","Nation of Islam","","","","2003"
"Nation of Islam","Oakland","California","Nation of Islam","","","","2003"
"Nation of Islam","Omaha","Nebraska","Nation of Islam","","","","2003"
"Nation of Islam","Pensacola","Florida","Nation of Islam","","","","2003"
"Nation of Islam","Petersburg","Virginia","Nation of Islam","","","","2003"
"Nation of Islam","Philadelphia","Pennsylvania","Nation of Islam","","","","2003"
"Nation of Islam","Phoenix","Arizona","Nation of Islam","","","","2003"
"Nation of Islam","Pittsburgh","Pennsylvania","Nation of Islam","","","","2003"
"Nation of Islam","Plainfield","New Jersey","Nation of Islam","","","","2003"
"Nation of Islam","Raleigh","North Carolina","Nation of Islam","","","","2003"
"Nation of Islam","Reidsville","North Carolina","Nation of Islam","","","","2003"
"Nation of Islam","Rialto","California","Nation of Islam","","","","2003"
"Nation of Islam","Richmond","Virginia","Nation of Islam","","","","2003"
"Nation of Islam","Richmond","California","Nation of Islam","","","","2003"
"Nation of Islam","Sacramento","California","Nation of Islam","","","","2003"
"Nation of Islam","San Antonio","Texas","Nation of Islam","","","","2003"
"Nation of Islam","San Diego","California","Nation of Islam","","","","2003"
"Nation of Islam","San Francisco","California","Nation of Islam","","","","2003"
"Nation of Islam","Savannah","Georgia","Nation of Islam","","","","2003"
"Nation of Islam","Seattle","Washington","Nation of Islam","","","","2003"
"Nation of Islam","Springfield","Massachusetts","Nation of Islam","","","","2003"
"Nation of Islam","St. Louis","Missouri","Nation of Islam","","","","2003"
"Nation of Islam","St. Paul","Minnesota","Nation of Islam","","","","2003"
"Nation of Islam","Syracuse","New York","Nation of Islam","","","","2003"
"Nation of Islam","Tallahassee","Florida","Nation of Islam","","","","2003"
"Nation of Islam","Tampa","Florida","Nation of Islam","","","","2003"
"Nation of Islam","Toledo","Ohio","Nation of Islam","","","","2003"
"Nation of Islam","Tulsa","Oklahoma","Nation of Islam","","","","2003"
"Nation of Islam","Washington","District of Columbia","Nation of Islam","","","","2003"
"Nation of Islam","Waterloo","Iowa","Nation of Islam","","","","2003"
"Nation of Islam","West Palm Beach","Florida","Nation of Islam","","","","2003"
"Nation of Islam","Wilmington","Delaware","Nation of Islam","","","","2003"
"Nation of Islam","","Hawaii","Nation of Islam","","","Yes","2003"
"National Alliance","Anchorage","Alaska","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Austin","Texas","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Baltimore","Maryland","National Alliance","Neo-Nazi","","","2003"
"National Alliance","benson","North Carolina","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Boise","Idaho","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Boston","Massachusetts","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Charlotte","North Carolina","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Chattanooga","Tennessee","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Chicago","Illinois","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Cleveland","Ohio","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Colorado Springs","Colorado","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Columbia Heights","Minnesota","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Dahlonega","Georgia","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Dallas/Fort Worth","Texas","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Denver","Colorado","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Evansville","Wyoming","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Herndon","Virginia","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Hewitt","New Jersey","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Hillsboro","West Virginia","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Houston","Texas","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Indianapolis","Indiana","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Kaukauna","Wisconsin","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Kitsap County","Washington","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Las Vegas","Nevada","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Laurinburg","North Carolina","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Lincoln","Arkansas","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Los Angeles","California","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Memphis","Tennessee","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Nashville","Tennessee","National Alliance","Neo-Nazi","","","2003"
"National Alliance","New York","New York","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Oakland","California","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Odessa/Midland","Texas","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Omaha","Nebraska","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Orlando","Florida","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Petoskey","Michigan","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Phoenix","Arizona","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Plymouth","Michigan","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Portage","Michigan","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Providence","Rhode Island","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Raleigh","North Carolina","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Reading","Pennsylvania","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Riverside","California","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Sacramento","California","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Salt Lake City","Utah","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Seattle/Tacoma","Washington","National Alliance","Neo-Nazi","","","2003"
"National Alliance","St. Louis","Missouri","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Tampa","Florida","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Van Nuys","California","National Alliance","Neo-Nazi","","","2003"
"National Alliance","Wilmington","North Carolina","National Alliance","Neo-Nazi","","","2003"
"National Association for the Advancement of White People","Callahan","Florida","","White Nationalist ","","","2003"
"National Association for the Advancement of White People","Marrero","Louisiana","","White Nationalist ","","","2003"
"National Knights of the KKK","Blue Ridge","Texas","","Ku Klux Klan ","","","2003"
"National Knights of the KKK","Calpella","California","","Ku Klux Klan ","","","2003"
"National Knights of the KKK","Homosassa","Florida","","Ku Klux Klan ","","","2003"
"National Knights of the KKK","Kalamazoo","Michigan","","Ku Klux Klan ","","","2003"
"National Knights of the KKK","Mercer","Wisconsin","","Ku Klux Klan ","","","2003"
"National Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2003"
"National Knights of the KKK","Red Bay","Alabama","","Ku Klux Klan ","","","2003"
"National Knights of the KKK","South Bend","Indiana","","Ku Klux Klan ","","","2003"
"National Socialist German Workers Party","Lincoln","Nebraska","","Neo-Nazi","","","2003"
"National Socialist Movement","Altoona","Wisconsin","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Athol","Idaho","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Bethlehem","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Bismarck","North Dakota","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Calpella","California","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Cedar Falls","Iowa","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Collinsville","Mississippi","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Cudahy","Wisconsin","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Denver","Colorado","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","El Prado","New Mexico","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Enoree","South Carolina","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Greensboro","North Carolina","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Hudson","New Hampshire","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Hutchinson","Minnesota","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Hutchinson","Kansas","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Indianapolis","Indiana","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Kalamazoo","Michigan","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Lakeland","Florida","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Lakewood","Ohio","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Lancaster","Ohio","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Livingston","New Jersey","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Los Angeles","California","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Milwaukee","Wisconsin","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Minneapolis","Minnesota","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Morrow","Georgia","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Oaklyn","New Jersey","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Port Angeles","Washington","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Port Hadlock","Washington","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Reseda","California","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Richardson","Texas","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Romney","West Virginia","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","San Diego","California","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","San Francisco","California","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Scandia","Kansas","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Schiller Park","Illinois","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Sequatchie","Tennessee","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Sheboygan","Wisconsin","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Sullivan","Wisconsin","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Tulsa","Oklahoma","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Wakarusa","Indiana","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Walton","Kentucky","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Warwick","New York","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","Wichita","Kansas","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","York","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2003"
"National Socialist Movement","","Maine","National Socialist Movement","Neo-Nazi","","Yes","2003"
"National Socialist Vanguard","The Dalles","Oregon","","Neo-Nazi","","","2003"
"Nationalist Free Press","Dandridge","Tennessee","","White Nationalist ","","","2003"
"Nationalist Movement","Learned","Mississippi","","White Nationalist ","","","2003"
"New Black Panther Party","Atlanta","Georgia","","","","","2003"
"New Black Panther Party","Augusta","Georgia","","","","","2003"
"New Black Panther Party","Austin","Texas","","","","","2003"
"New Black Panther Party","Bakersfield","California","","","","","2003"
"New Black Panther Party","Baltimore","Maryland","","","","","2003"
"New Black Panther Party","Baton Rouge","Louisiana","","","","","2003"
"New Black Panther Party","Birmingham","Alabama","","","","","2003"
"New Black Panther Party","Boston","Massachusetts","","","","","2003"
"New Black Panther Party","Chicago","Illinois","","","","","2003"
"New Black Panther Party","Cincinnati","Ohio","","","","","2003"
"New Black Panther Party","Cleveland","Ohio","","","","","2003"
"New Black Panther Party","Columbia","South Carolina","","","","","2003"
"New Black Panther Party","Dallas","Texas","","","","","2003"
"New Black Panther Party","Detroit","Michigan","","","","","2003"
"New Black Panther Party","Greensboro","North Carolina","","","","","2003"
"New Black Panther Party","Harlem","New York","","","","","2003"
"New Black Panther Party","Houston","Texas","","","","","2003"
"New Black Panther Party","Jasper","Texas","","","","","2003"
"New Black Panther Party","Las Vegas","Nevada","","","","","2003"
"New Black Panther Party","Los Angeles","California","","","","","2003"
"New Black Panther Party","McComb","Mississippi","","","","","2003"
"New Black Panther Party","Memphis","Tennessee","","","","","2003"
"New Black Panther Party","New Orleans","Louisiana","","","","","2003"
"New Black Panther Party","Newark","New Jersey","","","","","2003"
"New Black Panther Party","Paterson","New Jersey","","","","","2003"
"New Black Panther Party","Philadelphia","Pennsylvania","","","","","2003"
"New Black Panther Party","Phoenix","Arizona","","","","","2003"
"New Black Panther Party","Providence","Rhode Island","","","","","2003"
"New Black Panther Party","Rochester","New York","","","","","2003"
"New Black Panther Party","Rockford","Illinois","","","","","2003"
"New Black Panther Party","Savannah","Georgia","","","","","2003"
"New Black Panther Party","St. Louis","Missouri","","","","","2003"
"New Black Panther Party","Trenton","New Jersey","","","","","2003"
"New Black Panther Party","Washington","District of Columbia","","","","","2003"
"New Order","Milwaukee","Wisconsin","","Neo-Nazi","","","2003"
"NF Publications","Olympia","Washington","","General Hate ","","","2003"
"North Georgia White Knights of the KKK","Ft. Oglethorpe","Georgia","","Ku Klux Klan ","","","2003"
"Northern Hammerskins","","Michigan","","Racist Skinhead ","","Yes","2003"
"Occidental Quarterly/Charles Martel Society","Mount Airy","Maryland","Occidental Quarterly","White Nationalist ","","","2003"
"Ohio State Skinheads","Columbus","Ohio","","Racist Skinhead ","","","2003"
"Ohio State Skinheads","Lancaster","Ohio","","Racist Skinhead ","","","2003"
"Ohio State Skinheads","Youngstown","Ohio","","Racist Skinhead ","","","2003"
"Orange County Assembly of Christ","Brea","California","","Christian Identity ","","","2003"
"Order of St. Andrew","Southaven","Mississippi","","White Nationalist ","","","2003"
"Orion Knights of the KKK","Dickson","Tennessee","","Ku Klux Klan ","","","2003"
"Orion Knights of the KKK","Elba","Alabama","","Ku Klux Klan ","","","2003"
"Orion Knights of the KKK","Grand Bay","Alabama","","Ku Klux Klan ","","","2003"
"Orion Knights of the KKK","Hollywood","Florida","","Ku Klux Klan ","","","2003"
"Orion Knights of the KKK","Lake Placid","Florida","","Ku Klux Klan ","","","2003"
"Orion Knights of the KKK","Malvern","Arkansas","","Ku Klux Klan ","","","2003"
"Orion Knights of the KKK","Orlando","Florida","","Ku Klux Klan ","","","2003"
"Orion Knights of the KKK","Star","Mississippi","","Ku Klux Klan ","","","2003"
"Outlaw Hammerskins","Michigan City","Indiana","","Racist Skinhead ","","","2003"
"Panzerfaust Records","Newport","Minnesota","","General Hate ","","","2003"
"Pioneer Fund","New York","New York","","White Nationalist ","","","2003"
"Power of Prophecy","Austin","Texas","","General Hate ","","","2003"
"Racial Nationalist Party of America","Lockport","New York","","White Nationalist ","","","2003"
"Rebel Brigade Knights of the KKK","Martinsville","Virginia","","Ku Klux Klan ","","","2003"
"Reformed Church of Israel","Schell City","Missouri","","Christian Identity ","","","2003"
"Remnant Outreach Ministries","Cottonwood","Arizona","","Christian Identity ","","","2003"
"Resistance Records","Hillsboro","West Virginia","","Hate Music ","","","2003"
"Scriptures for America Worldwide Ministries","Laporte","Colorado","","Christian Identity ","","","2003"
"Sigrdrifa","Olds","Iowa","","White Nationalist ","","","2003"
"Sigrdrifa","Vancouver","Washington","","White Nationalist ","","","2003"
"The Social Contract Press","Petoskey","Michigan","","White Nationalist ","","","2003"
"Sons of Liberty","Arabi","Louisiana","","Neo-Nazi","","","2003"
"South Arkansas Knights","Smackover","Arkansas","","Ku Klux Klan ","","","2003"
"South Florida Aryan Alliance","Sunrise","Florida","","Racist Skinhead ","","","2003"
"Souther White Knights of the Ku Klux Klan","Homosassa Springs","Florida","","Ku Klux Klan ","","","2003"
"Souther White Knights of the Ku Klux Klan","Marion","Ohio","","Ku Klux Klan ","","","2003"
"Souther White Knights of the Ku Klux Klan","Savannah","Georgia","","Ku Klux Klan ","","","2003"
"Southern European Aryans League Army","Muncie","Indiana","","White Nationalist ","","","2003"
"SS Enterprises","Fresno","California","","Neo-Nazi","","","2003"
"SS Regalia","Edgewater","Maryland","","Neo-Nazi","","","2003"
"Templar Knights of the Ku Klux Klan","Fork McCoy","Florida","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Comal County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","DeWitt County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Fayette County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Gillespie County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Goliad County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Gonzales County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Jackson County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Kerr County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Kimble County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","lavaca County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Mason County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Matagorda County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Mauriceville","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Midlothian","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Port Lavaca","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","San Antonio","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Tarrant County","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Victoria","Texas","","Ku Klux Klan ","","","2003"
"Texas Knights of the KKK","Webb County","Texas","","Ku Klux Klan ","","","2003"
"The Hated","Duval County","Florida","","Racist Skinhead ","","","2003"
"The International Conspiratological Association","Coeur d'Alene","Idaho","","Holocaust Denial","","","2003"
"The Redneck Shop","Laurens","South Carolina","","General Hate ","","","2003"
"Thule Publications","Portland","Oregon","","Neo-Nazi","","","2003"
"Tualatin Valley Skins","Portland","Oregon","","Racist Skinhead ","","","2003"
"U.S. Klans","Acworth","Georgia","","Ku Klux Klan ","","","2003"
"U.S. Klans","Jonesboro","Georgia","","Ku Klux Klan ","","","2003"
"U.S. Klans Knights of the KKK","Big Sandy","Tennessee","","Ku Klux Klan ","","","2003"
"Union Christian Church","Martinsville","Indiana","","General Hate ","","","2003"
"United Knights of the KKK","Indianapolis","Indiana","","Ku Klux Klan ","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Athens","Georgia","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Atlanta","Georgia","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Augusta","Georgia","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Brooklyn","New York","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Decatur","Georgia","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Eatonton","Georgia","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Hartford","Connecticut","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Macon","Georgia","","","","","2003"
"United Nuwaubian Nation of Moors/All Eyes on Egipt","Philadelphia","Pennsylvania","","","","","2003"
