"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Aryan Nations Knights of the KKK","Somerset","Texas","","Ku Klux Klan ","","","2004"
"Aryan Nations Knights of the KKK","St. Clairsville","Ohio","","Ku Klux Klan ","","","2004"
"Aryan Nations Knights of the KKK","Thorsby","Alabama","","Ku Klux Klan ","","","2004"
"Aryan Nations Youth Action Corps","Arrowhead","California","","Neo-Nazi","","","2004"
"Aryan Nations Youth Action Corps","","Illinois","","Neo-Nazi","","Yes","2004"
"Aryan Nations Youth Action Corps","","Minnesota","","Neo-Nazi","","Yes","2004"
"Aryan Raiders","Alexander City","Alabama","","Neo-Nazi","","","2004"
"Aryan Wear","Saginaw","Texas","","White Nationalist ","","","2004"
"Barnes Review/Foundation for Economic Liberty Inc","Washington","District of Columbia","","Holocaust Denial","","","2004"
"Bayou Knights of the KKK","Denham Springs","Louisiana","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","East Camden","Arkansas","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","Fulton","Mississippi","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","Homer","Louisiana","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","Homer","Louisiana","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","Mansfield","Louisiana","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","Richton","Mississippi","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","Smackover","Arkansas","","Ku Klux Klan ","","","2004"
"Bayou Knights of the KKK","St. Amant","Louisiana","","Ku Klux Klan ","","","2004"
"Bergen County Hooligans","Garfield","New Jersey","","Racist Skinhead ","","","2004"
"Bergen County Hooligans","Wallington","New Jersey","","Racist Skinhead ","","","2004"
"Blood and Honour","Richardson","Texas","","Racist Skinhead ","","","2004"
"Blood and Honour","Salem","Ohio","","Racist Skinhead ","","","2004"
"Brotherhood of Klans Knights of the KKK","Beardstown","Illinois","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Cement","Oklahoma","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Coalgate","Oklahoma","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Crescent City","California","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Dunlap","Tennessee","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Hinton","Oklahoma","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Hurley","Wisconsin","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Ironwood","Michigan","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Marion","Ohio","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Omaha","Nebraska","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Prospect Heights","Illinois","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Ramer","Tennessee","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Salem","Missouri","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Soledad","California","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Troy","Illinois","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Westfield","Wisconsin","","Ku Klux Klan ","","","2004"
"Brotherhood of Klans Knights of the KKK","Wetumpka","Alabama","","Ku Klux Klan ","","","2004"
"By Yahweh's Design","Stevensville","Michigan","","Christian Identity ","","","2004"
"National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform)","Huntingdon Beach","California","","Anti-Immigrant","","","2004"
"Carolina White Knights of the KKK","Charleston","South Carolina","","Ku Klux Klan ","","","2004"
"Chalcedon Foundation","Vallecito","California","","Anti-LGBTQ","","","2004"
"Charles Darwin Research Institute","Port Huron","Michigan","","White Nationalist ","","","2004"
"Occidental Quarterly/Charles Martel Society","Mount Airy","Maryland","","White Nationalist ","","","2004"
"Christian Defense League","Arabi","Louisiana","","Neo-Nazi","","","2004"
"Christian Research","Eureka Springs","Arkansas","","Christian Identity ","","","2004"
"Christian Separatist Church Society","Kodak","Tennessee","","Christian Identity ","","","2004"
"Church of Jesus Christ Christian/Aryan Nations","Bergman","Arkansas","","Christian Identity ","","","2004"
"Church of the Sons of YHVH","Calhoun","Louisiana","","Christian Identity ","","","2004"
"Church of True Israel","Noxon","Montana","","Christian Identity ","","","2004"
"Cleveland Knights of the KKK","Jonesborough","Tennessee","","Ku Klux Klan ","","","2004"
"Cleveland Knights of the KKK","Lawndale","North Carolina","","Ku Klux Klan ","","","2004"
"Cleveland Knights of the KKK","Mount Holly","North Carolina","","Ku Klux Klan ","","","2004"
"Condemned Records","San Jose","California","","Hate Music ","","","2004"
"Confederate Hammerskins","Jacksonville","Florida","","Racist Skinhead ","","","2004"
"Confederate Hammerskins","Knoxville","Tennessee","","Racist Skinhead ","","","2004"
"Confederate Hammerskins","Marietta","Georgia","","Racist Skinhead ","","","2004"
"Confederate Knights of the KKK","Henderson","North Carolina","","Ku Klux Klan ","","","2004"
"Connecticut White Wolves","Stratford","Connecticut","","Racist Skinhead ","","","2004"
"Conservative Citizens Foundation, Inc.","Bridgeton","Missouri","","White Nationalist ","","","2004"
"Council of Conservative Citizens","Allison Park","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Ashburn","Virginia","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Atlanta","Georgia","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Bakersfield","California","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Baton Rouge","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Bedford","Indiana","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Brimingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Byram","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Calhoun City","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Charleston","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Chattanooga","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Chicago","Illinois","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Clemmons","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Cleveland","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Cullman","Alabama","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Dayton","Ohio","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","East Central TN","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Falls Church","Virginia","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Fort Lee","New Jersey","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Granite City","Illinois","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Greenwood","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Grenada County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Grove City","Ohio","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Holly Springs","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Huntsville","Alabama","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Iron County","Missouri","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Jacksonville","Florida","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Jasper","Alabama","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Knoxville","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Leflore County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Little Rock","Arkansas","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Memphis","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Mid-Country","Missouri","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Nashville","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","New Orleans","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Norcross","Georgia","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Paragon","Indiana","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Parishville","New York","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Raleigh","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Ranking County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Revere","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Saluda","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","","Illinois","Council of Conservative Citizens","White Nationalist ","","Yes","2004"
"Council of Conservative Citizens","St Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","St Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Tampa Bay","Florida","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","Webster County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2004"
"Council of Conservative Citizens","West Columbia","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2004"
"Covenant Church of Yahweh","Pipestone","Minnesota","","Christian Identity ","","","2004"
"Creativity Movement","Austin","Texas","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Bloomington","Illinois","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Burke","Virginia","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Clearwater","Florida","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Coeur D'Alene","Idaho","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Joliet","Illinois","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Lakewood","Oklahoma","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Matinicus Island","Maine","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Milwaukee","Wisconsin","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Peabody","Massachusetts","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Petosky","Michigan","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Pittsburgh","Pennsylvania","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Raymond","Mississippi","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Springfield","Missouri","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Sterling","Massachusetts","Creativity Movement","Neo-Nazi","","","2004"
"Creativity Movement","Vancouver","Washington","Creativity Movement","Neo-Nazi","","","2004"
"Diehard Records","Chesapeake","Ohio","","Hate Music ","","","2004"
"East Coast Hate Crew","Toms River","New Jersey","","Racist Skinhead ","","","2004"
"East Coast Hate Crew","Tuckerton","New Jersey","","Racist Skinhead ","","","2004"
"Eastern Hammerskins","Brick","New Jersey","","Racist Skinhead ","","","2004"
"Eastern Hammerskins","Toms River","New Jersey","","Racist Skinhead ","","","2004"
"European American Culture Council","Sacramento","California","","General Hate ","","","2004"
"European-American Unity and Rights Organization","Charleston County","South Carolina","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Cleveland","Ohio","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Coeur D'Alene","Idaho","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Columbia","South Carolina","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Columbus","Georgia","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Irving","Texas","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Jacksonville","Florida","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Mandefille","Louisiana","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Richmond","Virginia","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Ripley","Mississippi","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Shreveport","Louisiana","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Southaven","Mississippi","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Thibodaux","Louisiana","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Tulsa","Oklahoma","","White Nationalist ","","","2004"
"European-American Unity and Rights Organization","Woodruff","South Carolina","","White Nationalist ","","","2004"
"Excalibur Productions","Johnstown","Ohio","","Christian Identity ","","","2004"
"Faith Baptist Church and Ministry","Houston","Missouri","","Christian Identity ","","","2004"
"Family Research Institute","Colorado Springs","Colorado","","Anti-LGBTQ","","","2004"
"Fellowship of God's Covenant People","Burlington","Kentucky","","Christian Identity ","","","2004"
"Final Stand Records","Newark","Delaware","","Hate Music ","","","2004"
"Free Knights of the KKK","Buchanan","Georgia","","Ku Klux Klan ","","","2004"
"Free Knights of the KKK","Hiram","Georgia","","Ku Klux Klan ","","","2004"
"Free Knights of the KKK","Madison","North Carolina","","Ku Klux Klan ","","","2004"
"Free Knights of the KKK","","New York","","Ku Klux Klan ","","Yes","2004"
"Fundamentalist Latter Day Saints","Colorado City","Arizona","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2004"
"Fundamentalist Latter Day Saints","Eldorado","Texas","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2004"
"Fundamentalist Latter Day Saints","Hildale","Utah","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2004"
"Fundamentalist Latter Day Saints","Mancos","Colorado","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2004"
"German American Nationalist PAC","Pensacola","Florida","","Neo-Nazi","","","2004"
"Golden State Skinheads","San Luis Obispo","California","","Racist Skinhead ","","","2004"
"Gospel Broadcasting Association","Houston","Texas","","Christian Identity ","","","2004"
"Gospel Ministries","Boise","Idaho","","Christian Identity ","","","2004"
"Heritage and Destiny","Ashburn","Virginia","","White Nationalist ","","","2004"
"Hoosier State Skinheads","","Indiana","","Racist Skinhead ","","Yes","2004"
"House of Yahweh","New Tazewell","Tennessee","","Christian Identity ","","","2004"
"Hypatia Publishing","Vancouver","Washington","","White Nationalist ","","","2004"
"Imperial Klans of America Knights of the KKK","Amelia","Ohio","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Austin","Texas","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Boothwyn","Pennsylvania","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Center Point","Indiana","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Cincinnati","Ohio","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Citrus Heights","California","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Danville","Virginia","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Dawson Springs","Kentucky","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Gainesville","Florida","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Harrisonburg","Virginia","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Lawton","Oklahoma","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Litchfield","Illinois","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Louisville","Kentucky","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Mesa","Arizona","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Mountain City","Tennessee","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Newport Beach","California","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Powderly","Kentucky","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","San Clemente","California","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Shepardsville","Kentucky","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","St. Marys","Ohio","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Virginia Beach","Virginia","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","Washington","District of Columbia","","Ku Klux Klan ","","","2004"
"Imperial Klans of America Knights of the KKK","","Louisiana","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Maryland","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Missouri","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Kansas","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Michigan","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Georgia","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Alabama","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Arkansas","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","North Carolina","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","Iowa","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","West Virginia","","Ku Klux Klan ","","Yes","2004"
"Imperial Klans of America Knights of the KKK","","New York","","Ku Klux Klan ","","Yes","2004"
"Institute for Historical Review","Newport Beach","California","Institute for Historical Review","Holocaust Denial","","","2004"
"International National Socialist Party","Cheyenne","Wyoming","","Neo-Nazi","","","2004"
"International White Knights of the KKK","Elizabethtown","North Carolina","","Ku Klux Klan ","","","2004"
"Invisible Empire of the International Knights","Enoree","South Carolina","","Ku Klux Klan ","","","2004"
"Jewish Defense League","Brooklyn","New York","","General Hate ","","","2004"
"Jewish Defense League","Colebrook","Connecticut","","General Hate ","","","2004"
"Jewish Defense League","Fort Lauderdale","Florida","","General Hate ","","","2004"
"Jewish Defense League","Los Angeles","California","","General Hate ","","","2004"
"Jewish Defense League","Reno","Nevada","","General Hate ","","","2004"
"Jewish Defense League","Revere","Massachusetts","","General Hate ","","","2004"
"Jewish Defense League","Rochester","New York","","General Hate ","","","2004"
"Jewish Defense League","Sacramento","California","","General Hate ","","","2004"
"Jewish Defense League","Skokie","Illinois","","General Hate ","","","2004"
"Jewish Defense League","Tampa","Florida","","General Hate ","","","2004"
"Jewish Defense League","","Alaska","","General Hate ","","Yes","2004"
"Jewish Defense League","","Colorado","","General Hate ","","Yes","2004"
"Keystone Knights of the KKK","Johnstown","Pennsylvania","","Ku Klux Klan ","","","2004"
"Keystone Knights of the KKK","Louisville","Kentucky","","Ku Klux Klan ","","","2004"
"Keystone State Skinheads","Altoona","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","Bethleham/Easton","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","Chester County","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","Greensburg","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","Harrisburg","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","Philadelphia","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","Pittsburgh","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","State College","Pennsylvania","","Racist Skinhead ","","","2004"
"Keystone State Skinheads","Wilkes Barre/Scranton","Pennsylvania","","Racist Skinhead ","","","2004"
"Kingdom Identity Ministries","Harrison","Arkansas","Kingdom Identity Ministries ","Christian Identity ","","","2004"
"Kinsman Redeemer Ministries","Tacoma","Washington","","Christian Identity ","","","2004"
"Klan Store","Ocala","Florida","","Ku Klux Klan ","","","2004"
"Knight Riders of the KKK","Daniels","West Virginia","","Ku Klux Klan ","","","2004"
"Knights of Bedford Forest of the KKK","Greenville","Tennessee","","Ku Klux Klan ","","","2004"
"Knights of the Ku Klux Klan","Concord","Arkansas","","Ku Klux Klan ","","","2004"
"Knights of the Ku Klux Klan","Harrison","Arkansas","","Ku Klux Klan ","","","2004"
"Knights of the Ku Klux Klan","Newport","Tennessee","","Ku Klux Klan ","","","2004"
"Knights of the Ku Klux Klan","Raleigh","North Carolina","","Ku Klux Klan ","","","2004"
"Knights of the Ku Klux Klan","","Florida","","Ku Klux Klan ","","Yes","2004"
"Knights of Yahweh","Dandridge","Tennessee","","Ku Klux Klan ","","","2004"
"Knights of Yahweh","Morristown","Tennessee","","Ku Klux Klan ","","","2004"
"KKK LLC","Beaverton","Alabama","","Hate Music ","","","2004"
"KKK LLC","Compton","Arkansas","","Hate Music ","","","2004"
"Lawrence Dennis Institute","Fairfax","Virginia","","White Nationalist ","","","2004"
"League of the South","Abbeville","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Aiken County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Anderson","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Archer","Florida","League of the South","Neo-Confederate","","","2004"
"League of the South","Athens","Georgia","League of the South","Neo-Confederate","","","2004"
"League of the South","Austin","Texas","League of the South","Neo-Confederate","","","2004"
"League of the South","Bamberg","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Barnwell County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Beaufort County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Belleview","Florida","League of the South","Neo-Confederate","","","2004"
"League of the South","Big Fork","Montana","League of the South","Neo-Confederate","","","2004"
"League of the South","Bismarck","Arkansas","League of the South","Neo-Confederate","","","2004"
"League of the South","Bluefield","Virginia","League of the South","Neo-Confederate","","","2004"
"League of the South","Bradenton","Florida","League of the South","Neo-Confederate","","","2004"
"League of the South","Brunswick","Georgia","League of the South","Neo-Confederate","","","2004"
"League of the South","Buffalo","New York","League of the South","Neo-Confederate","","","2004"
"League of the South","Burlington","North Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Cape Girardeau","Missouri","League of the South","Neo-Confederate","","","2004"
"League of the South","Cayce","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Cedartown","Georgia","League of the South","Neo-Confederate","","","2004"
"League of the South","Charleston County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Charlotte","North Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Clemson","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Colleton County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Coosa County","Alabama","League of the South","Neo-Confederate","","","2004"
"League of the South","Dublin","Virginia","League of the South","Neo-Confederate","","","2004"
"League of the South","Durham","North Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Easley","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Edgefield County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Edneyville","North Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Florence County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Forsyth","Georgia","League of the South","Neo-Confederate","","","2004"
"League of the South","Fredricksburg","Virginia","League of the South","Neo-Confederate","","","2004"
"League of the South","Ft Myers","Florida","League of the South","Neo-Confederate","","","2004"
"League of the South","Greenville County","South Carolina","League of the South","Neo-Confederate","","","2004"
"League of the South","Greenwood County","South Carolina","League of the South","Neo-Confederate","","","2004"
