"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Aryan Terror Brigade","","Arkansas","","Racist Skinhead ","","Yes","2009"
"Aryan Wear","Keller","Texas","","White Nationalist ","","","2009"
"Association of Georgia Klans Knights of the KKK","Conyers","Georgia","","Ku Klux Klan ","","","2009"
"Barnes Review/Foundation for Economic Liberty, Inc.","Washington","District of Columbia","Barnes Review/Foundation for Economic Liberty, Inc.","Holocaust Denial","","","2009"
"Bay Area National Anarchists","Dublin","California","","White Nationalist ","","","2009"
"Bergen County Hooligans","Garfield","New Jersey","","Racist Skinhead ","","","2009"
"Bergen County Hooligans","Wallington","New Jersey","","Racist Skinhead ","","","2009"
"Biblical Family Advocates","San Diego","California","","Anti-LGBTQ","","","2009"
"Blood and Honour","Richardson","Texas","","Racist Skinhead ","","","2009"
"Blood and Honour","Salem","Ohio","","Racist Skinhead ","","","2009"
"Blood and Honour America Division","Lake St. Louis","Missouri","Blood & Honour","Racist Skinhead ","","","2009"
"Blood and Honour America Division","Lakeland","Florida","Blood & Honour","Racist Skinhead ","","","2009"
"Blood and Honour America Division","Portland","Oregon","Blood & Honour","Racist Skinhead ","","","2009"
"Border Guardians","Livingston","Texas","","Anti-Immigrant","","","2009"
"Brian Pace Trading","Booneville","Mississippi","","Neo-Confederate","","","2009"
"Brotherhood of Klans Knights of the KKK","Marion","Ohio","","Ku Klux Klan ","","","2009"
"Brotherhood of Klans Knights of the KKK","Richmond","Virginia","","Ku Klux Klan ","","","2009"
"Brotherhood of Klans Knights of the KKK","","Connecticut","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","South Carolina","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","West Virginia","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Iowa","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Rhode Island","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Kentucky","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Washington","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Nevada","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Alabama","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Kansas","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Louisiana","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Maryland","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Missouri","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Florida","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Minnesota","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Utah","","Ku Klux Klan ","","Yes","2009"
"Brotherhood of Klans Knights of the KKK","","Wyoming","","Ku Klux Klan ","","Yes","2009"
"By Yahweh's Design","Stevensville","Michigan","","Christian Identity ","","","2009"
"National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform)","Huntington Beach","California","","Anti-Immigrant","","","2009"
"California Skinheads","Fresno","California","","Racist Skinhead ","","","2009"
"Campaign for Radical Truth in History","Coeur D`Alene","Idaho","","Holocaust Denial","","","2009"
"Castle Hill Publishers","New York","New York","","Holocaust Denial","","","2009"
"Catholic Apologetics International Publishing, Inc.","State Line","Pennsylvania","","Radical Traditional Catholicism ","","","2009"
"Catholic Counterpoint","Broomall","Pennsylvania","","Radical Traditional Catholicism ","","","2009"
"Catholic Family News/Catholic Family Ministries, Inc.","Niagara Falls","New York","","Radical Traditional Catholicism ","","","2009"
"Center for Perpetual Diversity","Gaithersburg","Maryland","","White Nationalist ","","","2009"
"Chalcedon Foundation","Vallecito","California","","Anti-LGBTQ","","","2009"
"Charles Darwin Research Institute","Port Huron","Michigan","","White Nationalist ","","","2009"
"Chick Publications","Ontario","California","","General Hate ","","","2009"
"Christ's Gospel Fellowship","Spokane","Washington","","Christian Identity ","","","2009"
"Christian Books and Things","Harrison","Arkansas","","General Hate ","","","2009"
"Christian Defense League","Mandeville","Louisiana","","Neo-Nazi","","","2009"
"Christian Guard","Kathleen","Florida","","Christian Identity ","","","2009"
"Church of Creativity","Pittsburgh","Pennsylvania","","Neo-Nazi","","","2009"
"Church of Jesus Christ Christian/Aryan Nations","Bergman","Arkansas","","Christian Identity ","","","2009"
"Church of the Sons of YHVH","Calhoun","Louisiana","","Christian Identity ","","","2009"
"Church of True Israel","Noxon","Montana","","Christian Identity ","","","2009"
"Cinnaminson Skinheads","Cinnaminson","New Jersey","","Racist Skinhead ","","","2009"
"Concerned Citizens and Friends of Illegal Immigration Law Enforcement","Framingham","Massachusetts","","General Hate ","","","2009"
"Confederate Hammerskins","Dallas","Texas","","Racist Skinhead ","","","2009"
"Confederate Hammerskins","Huntsville","Alabama","","Racist Skinhead ","","","2009"
"Confederate Hammerskins","Jacksonville","Florida","","Racist Skinhead ","","","2009"
"Confederate Hammerskins","Orlando","Florida","","Racist Skinhead ","","","2009"
"Confederate Hammerskins","Petersburg","Virginia","","Racist Skinhead ","","","2009"
"Confederate Hammerskins","","North Carolina","","Racist Skinhead ","","Yes","2009"
"Conservative Citizens Foundation, Inc.","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2009"
"COORS Family Skinheads","Big Bear Lake","California","","Racist Skinhead ","","","2009"
"Council for Social and Economic Studies","Washington","District of Columbia","","White Nationalist ","","","2009"
"Council of Conservative Citizens","Allison Park","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Atlanta","Georgia","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Bartlett","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Birmingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Booneville","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Boston","Massachusetts","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Caledonia","Michigan","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Calhoun City","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Carmel","Indiana","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Charleston","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Chicago","Illinois","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Clemmons","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Cleveland","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Cullman","Alabama","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Erwin","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Florence","Alabama","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Fort Lee","New Jersey","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Franklin","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Greenville","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Greenwood","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Grenada County","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Huntsville","Alabama","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Jacksonville","Florida","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Jasper","Alabama","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Kingsport","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Las Vegas","Nevada","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Little Rock","Arkansas","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Mathiston","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Parishville","New York","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","PIttsburgh","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Revere","Pennsylvania","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Salt Lake City","Utah","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Saluda","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","San Bernardino County","California","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","San Francisco","California","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Shreveport","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Silver Spring","Maryland","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","St. Amant","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","West Columbia","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","Yadkinville","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2009"
"Council of Conservative Citizens","","Mississippi","Council of Conservative Citizens","White Nationalist ","","Yes","2009"
"Council of Conservative Citizens","","Indiana","Council of Conservative Citizens","White Nationalist ","","Yes","2009"
"Council of Conservative Citizens","","Missouri","Council of Conservative Citizens","White Nationalist ","","Yes","2009"
"Council of Conservative Citizens","","Louisiana","Council of Conservative Citizens","White Nationalist ","","Yes","2009"
"Council of Conservative Citizens","","Connecticut","Council of Conservative Citizens","White Nationalist ","","Yes","2009"
"Covenant People's Ministry","Brooks","Georgia","","Christian Identity ","","","2009"
"Creativity Movement","Billings","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Bozeman","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Chillicothe","Ohio","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Denver County","Colorado","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Helena","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Kalispell","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Laurel","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Lockwood","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Miles City","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Missoula","Montana","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Wise","Virginia","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","Zion","Illinois","Creativity Movement","Neo-Nazi","","","2009"
"Creativity Movement","","Wyoming","Creativity Movement","Neo-Nazi","","Yes","2009"
"Creativity Movement","","Connecticut","Creativity Movement","Neo-Nazi","","Yes","2009"
"Crew 38","Huntsville","Alabama","","Racist Skinhead ","","","2009"
"Crew 38","New Port Richey","Florida","","Racist Skinhead ","","","2009"
"Crew 38","Seattle","Washington","","Racist Skinhead ","","","2009"
"Crew 38","","Texas","","Racist Skinhead ","","Yes","2009"
"Crew 38","","Oklahoma","","Racist Skinhead ","","Yes","2009"
"Crew 38","","Tennessee","","Racist Skinhead ","","Yes","2009"
"Cultural Studies Press","New York","New York","","General Hate ","","","2009"
"Culture Wars/Fidelity Press","South Bend","Indiana","","Radical Traditional Catholicism ","","","2009"
"Daughters of Yahweh","Kathleen","Florida","","Christian Identity ","","","2009"
"Deaths Head Hooligans","","Arizona","","Racist Skinhead ","","Yes","2009"
"Desastrious Records","Springtown","Texas","","Hate Music ","","","2009"
"Diehard Records","Chesapeake","Ohio","","Hate Music ","","","2009"
"Dixie Rangers Knights of the KKK","Walker","Louisiana","","Ku Klux Klan ","","","2009"
"Dixie Republic","Travelers Rest","South Carolina","","Neo-Confederate","","","2009"
"DJ GOR","Bedford","Pennsylvania","","Hate Music ","","","2009"
"Do Right Foundation","Las Vegas","Nevada","","White Nationalist ","","","2009"
"East Coast Aryan Brotherhood","Gloucester City","New Jersey","","Neo-Nazi","","","2009"
"East Coast Aryan Brotherhood","Lindenwold","New Jersey","","Neo-Nazi","","","2009"
"East Coast White Unity","Chelsea","Massachusetts","","White Nationalist ","","","2009"
"Eastern Hammerskins","Brick","New Jersey","","Racist Skinhead ","","","2009"
"Ecclesiastical Council for the Restoration of Covenant Israel (ECRCI)","Chicago","Illinois","","Christian Identity ","","","2009"
"Emigration Party of Nevada","Henderson","Nevada","","Anti-Immigrant","","","2009"
"Empire Knights of the KKK","Homosassa Springs","Florida","","Ku Klux Klan ","","","2009"
"Euro Pride Apparel","Summerville","South Carolina","","White Nationalist ","","","2009"
"European American Issues Forum","San Bruno","California","","White Nationalist ","","","2009"
"European Americans United","Sacramento","California","","White Nationalist ","","","2009"
"European Americans United","Sale Creek","Tennessee","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Cleveland","Ohio","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Columbia","South Carolina","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Columbus","Georgia","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Dallas/Fort Worth","Texas","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Irving","Texas","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Jacksonville","Florida","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Mandeville","Louisiana","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Memphis","Tennessee","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Richmond","Virginia","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Ripley","Mississippi","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Savannah","Georgia","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Thibodaux","Louisiana","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Tulsa","Oklahoma","","White Nationalist ","","","2009"
"European-American Unity and Rights Organization","Woodruff","South Carolina","","White Nationalist ","","","2009"
"Faithful Word Baptist Church","Tempe","Arizona","","Anti-LGBTQ","","","2009"
"Family Research Institute","Colorado Springs","Colorado","","Anti-LGBTQ","","","2009"
"The Fatima Crusader","Constable","New York","","Radical Traditional Catholicism ","","","2009"
"Federation for American Immigration Reform","Washington","District of Columbia","Federation for American Immigration Reform","Anti-Immigrant","","","2009"
"Fellowship of God's Covenant People","Burlington","Kentucky","","Christian Identity ","","","2009"
"Fetch the Rope","Bozeman","Montana","","Hate Music ","","","2009"
"Final Stand Records","Newark","Delaware","","Hate Music ","","","2009"
"Firm 22","Anchorage","Alaska","","Racist Skinhead ","","","2009"
"Firm 22","Kailua Kona","Hawaii","","Racist Skinhead ","","","2009"
"Firm 22","La Crosse","Wisconsin","","Racist Skinhead ","","","2009"
"Firm 22","","Indiana","","Racist Skinhead ","","Yes","2009"
"Firm 22","","Minnesota","","Racist Skinhead ","","Yes","2009"
"Firm 22","","Michigan","","Racist Skinhead ","","Yes","2009"
"First Century Christian Ministries","The Woodlands","Texas","","Christian Identity ","","","2009"
"The Fitzgerald Griffin Foundation","Vienna","Virginia","","White Nationalist ","","","2009"
"Folk and Faith","Idaho Falls","Idaho","","White Nationalist ","","","2009"
"Folkish Women's Front","Loxahatchee","Florida","","Racist Skinhead ","","","2009"
"Folkish Women's Front","","Mississippi","","Racist Skinhead ","","Yes","2009"
"Fraternal White Knights of the KKK","Adolphus","Kentucky","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Alexandria","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Brush Creek","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Cedar Rapids","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Charles City","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Clarksville","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Clear Lake","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Denison","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Des Moines","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Franklin","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Highland City","Florida","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Hohenwald","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Ionia","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Lakeland","Florida","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Linden","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Mason City","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","New Hampton","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Philadelphia","Mississippi","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Plant City","Florida","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Powhatan","Virginia","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Readyville","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Riceville","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Roanoke","Virginia","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Rockwell","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Shelbyville","Tennessee","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Toney","Alabama","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Waterloo","Iowa","","Ku Klux Klan ","","","2009"
"Fraternal White Knights of the KKK","Woodbury","Tennessee","","Ku Klux Klan ","","","2009"
"Free American","Tucson","Arizona","","White Nationalist ","","","2009"
"Freedom 14","Orange County","California","","White Nationalist ","","","2009"
"Frontline Aryans","Albuquerque","New Mexico","","White Nationalist ","","","2009"
"Frontline Aryans","Minot","North Dakota","","White Nationalist ","","","2009"
"Fundamentalist Latter Day Saints","Colorado City","Arizona","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Fundamentalist Latter Day Saints","Cotopaxi","Colorado","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Fundamentalist Latter Day Saints","Custer County","Colorado","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Fundamentalist Latter Day Saints","Eldorado","Texas","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Fundamentalist Latter Day Saints","Florence","Colorado","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Fundamentalist Latter Day Saints","Hildale","Utah","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Fundamentalist Latter Day Saints","Mancos","Colorado","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Fundamentalist Latter Day Saints","Pringle","South Dakota","Fundamentalist Church of Jesus Christ of Latter-Day Saints","General Hate ","","","2009"
"Golden State Party","Garden Grove","California","","White Nationalist ","","","2009"
"Golden State Skinheads","San Luis Obispo","California","","Racist Skinhead ","","","2009"
"Great Knights of the KKK","Kellyton","Alabama","","Ku Klux Klan ","","","2009"
"Great Knights of the KKK","Stony Point","North Carolina","","Ku Klux Klan ","","","2009"
"Great Knights of the KKK","Talbott","Tennessee","","Ku Klux Klan ","","","2009"
"Great Knights of the KKK","Telford","Tennessee","","Ku Klux Klan ","","","2009"
"Great Knights of the KKK","Watauga","Tennessee","","Ku Klux Klan ","","","2009"
"Heterosexuals Organized for a Moral Environment (H.O.M.E.)","Downers Grove","Illinois","","Anti-LGBTQ","","","2009"
"The Hated","Gainesville","Florida","","Racist Skinhead ","","","2009"
"Heritage and Destiny","Falls Church","Virginia","","White Nationalist ","","","2009"
"Heritage Connection","Harrison","Arkansas","","Hate Music ","","","2009"
"Holy Nation of Odin","Kingsburg","California","","General Hate ","","","2009"
"House of Yahweh","New Tazewell","Tennessee","","Christian Identity ","","","2009"
"IHM Media","Richmond","New Hampshire","","Radical Traditional Catholicism ","","","2009"
"Illinois National Socialist Front","Palatine","Illinois","","Neo-Nazi","","","2009"
"Illinois National Socialist Front","Peoria","Illinois","","Neo-Nazi","","","2009"
"Illinois National Socialist Front","Perkins","Illinois","","Neo-Nazi","","","2009"
"Imperial Christian Knights of the KKK","","North Carolina","","Ku Klux Klan ","","Yes","2009"
"Imperial Klans of America Knights of the KKK","Dawson Springs","Kentucky","","Ku Klux Klan ","","","2009"
"Imperial Klans of America Knights of the KKK","Eugene","Missouri","","Ku Klux Klan ","","","2009"
"Imperial Klans of America Knights of the KKK","Gainesville","Florida","","Ku Klux Klan ","","","2009"
"Imperial Klans of America Knights of the KKK","Houston","Texas","","Ku Klux Klan ","","","2009"
"Imperial Klans of America Knights of the KKK","Mapaville","Missouri","","Ku Klux Klan ","","","2009"
"In the Spirit of Chartres Committee","Suffolk","Virginia","","Radical Traditional Catholicism ","","","2009"
"Inconvenient History","San Ysidro","California","","Holocaust Denial","","","2009"
"Independent Skins Southwest","Callahan","Florida","","Racist Skinhead ","","","2009"
