"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"House of Yahweh","New Tazewell","Tennessee","","Christian Identity ","","","2008"
"Hypatia Publishing","Vancouver","Washington","","White Nationalist ","","","2008"
"Illinois Family Institute","Carol Stream","Illinois","","Anti-LGBTQ","","","2008"
"Imperial Klans of America Knights of the KKK","Austin","Texas","","Ku Klux Klan ","","","2008"
"Imperial Klans of America Knights of the KKK","Dawson Springs","Kentucky","","Ku Klux Klan ","","","2008"
"Imperial Klans of America Knights of the KKK","Eugene","Missouri","","Ku Klux Klan ","","","2008"
"Imperial Klans of America Knights of the KKK","Houston","Texas","","Ku Klux Klan ","","","2008"
"Imperial Klans of America Knights of the KKK","Mountain City","Tennessee","","Ku Klux Klan ","","","2008"
"Imperial Klans of America Knights of the KKK","","North Carolina","","Ku Klux Klan ","","Yes","2008"
"In the Spirit of Chartres Committee","Suffolk","Virginia","","Radical Traditional Catholicism ","","","2008"
"Independent Skins Southwest","Callahan","Florida","","Racist Skinhead ","","","2008"
"Independent Skins Southwest","Cleburne","Texas","","Racist Skinhead ","","","2008"
"Inland Empire Skinheads","Riverside","California","","Racist Skinhead ","","","2008"
"Institute for Historical Review","Newport Beach","California","Institute for Historical Review","Holocaust Denial","","","2008"
"International Keystone Knights of the KKK","Colt","Arkansas","","Ku Klux Klan ","","","2008"
"International Keystone Knights of the KKK","Elwood","Indiana","","Ku Klux Klan ","","","2008"
"International Keystone Knights of the KKK","Johnstown","Pennsylvania","","Ku Klux Klan ","","","2008"
"International Keystone Knights of the KKK","Memphis","Tennessee","","Ku Klux Klan ","","","2008"
"International Keystone Knights of the KKK","Pinson","Alabama","","Ku Klux Klan ","","","2008"
"International Keystone Knights of the KKK","Young Harris","Georgia","","Ku Klux Klan ","","","2008"
"Iron Rain Nationalists","Chicago","Illinois","","White Nationalist ","","","2008"
"Iron Rain Nationalists","Utica","New York","","White Nationalist ","","","2008"
"ISD Records","Lancaster","Ohio","","Hate Music ","","","2008"
"Jewish Defense League","Brooklyn","New York","","General Hate ","","","2008"
"Jewish Defense League","Fort Lauderdale","Florida","","General Hate ","","","2008"
"Jewish Defense League","Los Angeles","California","","General Hate ","","","2008"
"Jewish Defense League","Revere","Massachusetts","","General Hate ","","","2008"
"Jewish Defense League","Rochester","New York","","General Hate ","","","2008"
"Jewish Defense League","Sacramento","California","","General Hate ","","","2008"
"Jewish Defense League","Skokie","Illinois","","General Hate ","","","2008"
"Jewish Defense League","","California","","General Hate ","","Yes","2008"
"JTB Publications","Careywood","Idaho","","General Hate ","","","2008"
"Keystone State Skinheads","Altoona","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","Bethlehem","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","Chester County","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","Greensburg","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","Harrisburg","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","Philadelphia","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","Pittsburgh","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","State College","Pennsylvania","","Racist Skinhead ","","","2008"
"Keystone State Skinheads","Wilkes Barre","Pennsylvania","","Racist Skinhead ","","","2008"
"Kingdom Identity Ministries","Harrison","Arkansas","Kingdom Identity Ministries ","Christian Identity ","","","2008"
"The Kinist Institute","Orlando","Florida","","White Nationalist ","","","2008"
"Kinsman Redeemer Ministries","Tacoma","Washington","","Christian Identity ","","","2008"
"KKK LLC","Compton","Arkansas","","Hate Music ","","","2008"
"Knights of the Ku Klux Klan","Concord","Arkansas","","Ku Klux Klan ","","","2008"
"Knights of the Ku Klux Klan","Harrison","Arkansas","","Ku Klux Klan ","","","2008"
"Knights of the Ku Klux Klan","Newport","Tennessee","","Ku Klux Klan ","","","2008"
"Knights of the Nordic Order","Cardiff","Alabama","","Neo-Nazi","","","2008"
"Knights of the Nordic Order","","Minnesota","","Neo-Nazi","","Yes","2008"
"Knights of the Nordic Order","","Tennessee","","Neo-Nazi","","Yes","2008"
"Knights of the Nordic Order","","Florida","","Neo-Nazi","","Yes","2008"
"Knights of the Nordic Order","","California","","Neo-Nazi","","Yes","2008"
"Knights of the Nordic Order","","Colorado","","Neo-Nazi","","Yes","2008"
"League of the South","Abbeville","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Abbeville","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Aiken County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Alva","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Anderson","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Archer","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Athens","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Atlanta","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Auburn","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Augusta","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Austin","Texas","League of the South","Neo-Confederate","","","2008"
"League of the South","Bamberg","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Barnwell County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Bartlett","Tennessee","League of the South","Neo-Confederate","","","2008"
"League of the South","Big Fork","Montana","League of the South","Neo-Confederate","","","2008"
"League of the South","Bixby","Oklahoma","League of the South","Neo-Confederate","","","2008"
"League of the South","Bluefield","Virginia","League of the South","Neo-Confederate","","","2008"
"League of the South","Bradenton","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Brunswick","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Burlington","North Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Cedartown","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Central","Virginia","League of the South","Neo-Confederate","","","2008"
"League of the South","Charlotte","North Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Clemson","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Colleton County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Durham","North Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Easley","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Florence County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Forsyth","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Fort Myers","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Fredericksburg","Virginia","League of the South","Neo-Confederate","","","2008"
"League of the South","Goldenrod","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Greenville County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Greenwood County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Griffin","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Gulf Breeze","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Hackneyville","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Hamlet","North Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Holt","Missouri","League of the South","Neo-Confederate","","","2008"
"League of the South","Iredell","Texas","League of the South","Neo-Confederate","","","2008"
"League of the South","Jacksonville","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Killen","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Lafayette","Colorado","League of the South","Neo-Confederate","","","2008"
"League of the South","Laurens County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Lebanon","Missouri","League of the South","Neo-Confederate","","","2008"
"League of the South","Leon County","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Lexington","Kentucky","League of the South","Neo-Confederate","","","2008"
"League of the South","Lexington County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Macon","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Mammoth Springs","Arkansas","League of the South","Neo-Confederate","","","2008"
"League of the South","Marlboro County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","McDonough","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Mendenhall","Mississippi","League of the South","Neo-Confederate","","","2008"
"League of the South","Milton","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Mobile","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2008"
"League of the South","Montgomery","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Nashville","Tennessee","League of the South","Neo-Confederate","","","2008"
"League of the South","Nevada","Missouri","League of the South","Neo-Confederate","","","2008"
"League of the South","Newberry","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Newberry County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Northwest","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Owensville","Missouri","League of the South","Neo-Confederate","","","2008"
"League of the South","Panama City","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Richland County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Rome","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Rosebud","Missouri","League of the South","Neo-Confederate","","","2008"
"League of the South","Salley","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Saluda County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Scotts Valley","California","League of the South","Neo-Confederate","","","2008"
"League of the South","Selma","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Southeast Region","Texas","League of the South","Neo-Confederate","","","2008"
"League of the South","Southwest","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Spartanburg","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","St. Augustine","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Statesboro","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Sumter","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","Tampa","Florida","League of the South","Neo-Confederate","","","2008"
"League of the South","Tuscaloosa","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Wayne County","Georgia","League of the South","Neo-Confederate","","","2008"
"League of the South","Weogufka","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","West Plains","Missouri","League of the South","Neo-Confederate","","","2008"
"League of the South","Westpoint","Tennessee","League of the South","Neo-Confederate","","","2008"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2008"
"League of the South","Williamsburg","Virginia","League of the South","Neo-Confederate","","","2008"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","York County","South Carolina","League of the South","Neo-Confederate","","","2008"
"League of the South","","Texas","League of the South","Neo-Confederate","","Yes","2008"
"League of the South","","Texas","League of the South","Neo-Confederate","","Yes","2008"
"League of the South","","Texas","League of the South","Neo-Confederate","","Yes","2008"
"Lebensborn Assembly Church","Birmingham","Alabama","","Neo-Nazi","","","2008"
"IHS Press","Norfolk","Virginia","","Radical Traditional Catholicism ","","","2008"
"Maryland State Skinheads","Baltimore","Maryland","","Racist Skinhead ","","","2008"
"Mass Resistance","Waltham","Massachusetts","","Anti-LGBTQ","","","2008"
"Master Klans of America","Grove Hill","Alabama","","Ku Klux Klan ","","","2008"
"Master Klans of America","Wetumpka","Alabama","","Ku Klux Klan ","","","2008"
"Micetrap Distribution","Maple Shade","New Jersey","","Hate Music ","","","2008"
"Midland Hammerskins","Wichita","Kansas","","Racist Skinhead ","","","2008"
"Mission to Israel","Scottsbluff","Nebraska","","Christian Identity ","","","2008"
"Mississippi White Knights of the KKK","Brookhaven","Mississippi","","Ku Klux Klan ","","","2008"
"Mississippi White Knights of the KKK","Bruce","Mississippi","","Ku Klux Klan ","","","2008"
"Mississippi White Knights of the KKK","Jackson","Mississippi","","Ku Klux Klan ","","","2008"
"Mississippi White Knights of the KKK","Kiln","Mississippi","","Ku Klux Klan ","","","2008"
"Mississippi White Knights of the KKK","Petal","Mississippi","","Ku Klux Klan ","","","2008"
"Mississippi White Knights of the KKK","Philadelphia","Mississippi","","Ku Klux Klan ","","","2008"
"Mississippi White Knights of the KKK","Tunica","Mississippi","","Ku Klux Klan ","","","2008"
"Mississippi White Knights of the KKK","Tupelo","Mississippi","","Ku Klux Klan ","","","2008"
"Mountain State Knights of the KKK","Dunbar","West Virginia","","Ku Klux Klan ","","","2008"
"MSR Productions","Wheat Ridge","Colorado","","Hate Music ","","","2008"
"NAAWP Florida Chapter Inc.","Jacksonville","Florida","","White Nationalist ","","","2008"
"Nation of Islam","Atlanta","Georgia","Nation of Islam","","","","2008"
"Nation of Islam","Austin","Texas","Nation of Islam","","","","2008"
"Nation of Islam","Baltimore","Maryland","Nation of Islam","","","","2008"
"Nation of Islam","Baton Rouge","Louisiana","Nation of Islam","","","","2008"
"Nation of Islam","Birmingham","Alabama","Nation of Islam","","","","2008"
"Nation of Islam","Boston","Massachusetts","Nation of Islam","","","","2008"
"Nation of Islam","Bridgeport","Connecticut","Nation of Islam","","","","2008"
"Nation of Islam","Buffalo","New York","Nation of Islam","","","","2008"
"Nation of Islam","Charleston","South Carolina","Nation of Islam","","","","2008"
"Nation of Islam","Charlotte","North Carolina","Nation of Islam","","","","2008"
"Nation of Islam","Chicago","Illinois","Nation of Islam","","","","2008"
"Nation of Islam","Cleveland","Ohio","Nation of Islam","","","","2008"
"Nation of Islam","Columbia","South Carolina","Nation of Islam","","","","2008"
"Nation of Islam","Columbus","Ohio","Nation of Islam","","","","2008"
"Nation of Islam","Compton","California","Nation of Islam","","","","2008"
"Nation of Islam","Dallas","Texas","Nation of Islam","","","","2008"
"Nation of Islam","Denver","Colorado","Nation of Islam","","","","2008"
"Nation of Islam","Detroit","Michigan","Nation of Islam","","","","2008"
"Nation of Islam","Fort Lauderdale","Florida","Nation of Islam","","","","2008"
"Nation of Islam","Greenville","North Carolina","Nation of Islam","","","","2008"
"Nation of Islam","Greenville","Mississippi","Nation of Islam","","","","2008"
"Nation of Islam","Harlem","New York","Nation of Islam","","","","2008"
"Nation of Islam","Houston","Texas","Nation of Islam","","","","2008"
"Nation of Islam","Indianapolis","Indiana","Nation of Islam","","","","2008"
"Nation of Islam","Kansas City","Missouri","Nation of Islam","","","","2008"
"Nation of Islam","Lafayette","Louisiana","Nation of Islam","","","","2008"
"Nation of Islam","Las Vegas","Nevada","Nation of Islam","","","","2008"
"Nation of Islam","Little Rock","Arkansas","Nation of Islam","","","","2008"
"Nation of Islam","Los Angeles","California","Nation of Islam","","","","2008"
"Nation of Islam","Macon","Georgia","Nation of Islam","","","","2008"
"Nation of Islam","Memphis","Tennessee","Nation of Islam","","","","2008"
"Nation of Islam","Miami","Florida","Nation of Islam","","","","2008"
"Nation of Islam","Milwaukee","Wisconsin","Nation of Islam","","","","2008"
"Nation of Islam","Monroe","Louisiana","Nation of Islam","","","","2008"
"Nation of Islam","Nashville","Tennessee","Nation of Islam","","","","2008"
"Nation of Islam","New Orleans","Louisiana","Nation of Islam","","","","2008"
"Nation of Islam","Newark","New Jersey","Nation of Islam","","","","2008"
"Nation of Islam","Oklahoma City","Oklahoma","Nation of Islam","","","","2008"
"Nation of Islam","Philadelphia","Pennsylvania","Nation of Islam","","","","2008"
"Nation of Islam","Phoenix","Arizona","Nation of Islam","","","","2008"
"Nation of Islam","Pittsburgh","Pennsylvania","Nation of Islam","","","","2008"
"Nation of Islam","Plainfield","New Jersey","Nation of Islam","","","","2008"
"Nation of Islam","Rialto","California","Nation of Islam","","","","2008"
"Nation of Islam","Richmond","California","Nation of Islam","","","","2008"
"Nation of Islam","Richmond","Virginia","Nation of Islam","","","","2008"
"Nation of Islam","Rochester","New York","Nation of Islam","","","","2008"
"Nation of Islam","San Diego","California","Nation of Islam","","","","2008"
"Nation of Islam","Shreveport","Louisiana","Nation of Islam","","","","2008"
"Nation of Islam","Springfield","Massachusetts","Nation of Islam","","","","2008"
"Nation of Islam","St. Louis","Missouri","Nation of Islam","","","","2008"
"Nation of Islam","St. Petersburg","Florida","Nation of Islam","","","","2008"
"Nation of Islam","Tampa","Florida","Nation of Islam","","","","2008"
"Nation of Islam","Texarkana","Texas","Nation of Islam","","","","2008"
"Nation of Islam","Trenton","New Jersey","Nation of Islam","","","","2008"
"Nation of Islam","Tulsa","Oklahoma","Nation of Islam","","","","2008"
"Nation of Islam","Tuscaloosa","Alabama","Nation of Islam","","","","2008"
"Nation of Islam","Waco","Texas","Nation of Islam","","","","2008"
"Nation of Islam","Washington","District of Columbia","Nation of Islam","","","","2008"
"Nation of Islam","Wilkinsburg","Pennsylvania","Nation of Islam","","","","2008"
"Nation of Islam","Winston-Salem","North Carolina","Nation of Islam","","","","2008"
"Nation of Islam","Winter Haven","Florida","Nation of Islam","","","","2008"
"Nation of Islam","","Alabama","Nation of Islam","","","Yes","2008"
"National Alliance","Baltimore","Maryland","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Benson","North Carolina","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Chicago","Illinois","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Cincinnati","Ohio","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Dallas","Texas","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Hillsboro","West Virginia","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Las Vegas","Nevada","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Minneapolis","Minnesota","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Parma","Ohio","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Raleigh","North Carolina","National Alliance","Neo-Nazi","","","2008"
"National Alliance","Sacramento","California","National Alliance","Neo-Nazi","","","2008"
"National Aryan Knights of the KKK","Englewood","Florida","","Ku Klux Klan ","","","2008"
"National Aryan Knights of the KKK","Winnsboro","Louisiana","","Ku Klux Klan ","","","2008"
"National Knights of the KKK","Red Bay","Alabama","","Ku Klux Klan ","","","2008"
"National Knights of the KKK","South Bend","Indiana","","Ku Klux Klan ","","","2008"
"National Policy Institute","Augusta","Georgia","","White Nationalist ","","","2008"
"National Prayer Network","Clackamas","Oregon","","General Hate ","","","2008"
"National Socialist Aryan Order","Davison","Michigan","","Neo-Nazi","","","2008"
"National Socialist Aryan Workers' Party","Kennesaw","Georgia","","White Nationalist ","","","2008"
"National Socialist German Workers Party","Lincoln","Nebraska","","Neo-Nazi","","","2008"
"National Socialist Movement","Arlington","Texas","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Austin","Texas","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Belleville","Illinois","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Central","Tennessee","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Citrus County","Florida","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Cleveland","Ohio","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Cochise County","Arizona","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Denver","Colorado","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Fremont","Ohio","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Haysville","Kansas","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Kanawha Valley","West Virginia","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Lansing","Kansas","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Mid Ohio Valley","West Virginia","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Milwaukee","Wisconsin","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Potomac Highlands","West Virginia","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Riverside","California","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Shenandoah Valley","Virginia","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Spartanburg","South Carolina","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Springfield","Missouri","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","St. Louis","Missouri","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Tampa Bay","Florida","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Tidewater","Virginia","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","Tyler","Texas","National Socialist Movement","Neo-Nazi","","","2008"
"National Socialist Movement","","Wisconsin","National Socialist Movement","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","Delaware","National Socialist Movement","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","California","National Socialist Movement","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","Minnesota","National Socialist Movement","Neo-Nazi","","Yes","2008"
"National Socialist Movement","Apache Junction","Arizona","","Neo-Nazi","","","2008"
"National Socialist Movement","Bethlehem","Pennsylvania","","Neo-Nazi","","","2008"
"National Socialist Movement","Billings","Montana","","Neo-Nazi","","","2008"
"National Socialist Movement","Boston","Massachusetts","","Neo-Nazi","","","2008"
"National Socialist Movement","Brooklyn","New York","","Neo-Nazi","","","2008"
"National Socialist Movement","Butte","Montana","","Neo-Nazi","","","2008"
"National Socialist Movement","Covington","Ohio","","Neo-Nazi","","","2008"
"National Socialist Movement","Detroit","Michigan","","Neo-Nazi","","","2008"
"National Socialist Movement","Elko","Nevada","","Neo-Nazi","","","2008"
"National Socialist Movement","Elkridge","Maryland","","Neo-Nazi","","","2008"
"National Socialist Movement","Fargo","North Dakota","","Neo-Nazi","","","2008"
"National Socialist Movement","Fresno","California","","Neo-Nazi","","","2008"
"National Socialist Movement","Glendale","California","","Neo-Nazi","","","2008"
"National Socialist Movement","Grand Rapids","Michigan","","Neo-Nazi","","","2008"
"National Socialist Movement","Green Bay","Wisconsin","","Neo-Nazi","","","2008"
"National Socialist Movement","Jefferson City","Missouri","","Neo-Nazi","","","2008"
"National Socialist Movement","Las Vegas","Nevada","","Neo-Nazi","","","2008"
"National Socialist Movement","Laurens","South Carolina","","Neo-Nazi","","","2008"
"National Socialist Movement","Lewisburg","Ohio","","Neo-Nazi","","","2008"
"National Socialist Movement","Libby","Montana","","Neo-Nazi","","","2008"
"National Socialist Movement","Livingston","New Jersey","","Neo-Nazi","","","2008"
"National Socialist Movement","Lubbock","Texas","","Neo-Nazi","","","2008"
"National Socialist Movement","Minneapolis","Minnesota","","Neo-Nazi","","","2008"
"National Socialist Movement","Norfolk","Virginia","","Neo-Nazi","","","2008"
"National Socialist Movement","Ocala","Florida","","Neo-Nazi","","","2008"
"National Socialist Movement","Oklahoma City","Oklahoma","","Neo-Nazi","","","2008"
"National Socialist Movement","Olathe","Kansas","","Neo-Nazi","","","2008"
"National Socialist Movement","Philadelphia","Pennsylvania","","Neo-Nazi","","","2008"
"National Socialist Movement","Phoenix","Arizona","","Neo-Nazi","","","2008"
"National Socialist Movement","Reno","Nevada","","Neo-Nazi","","","2008"
"National Socialist Movement","Romney","West Virginia","","Neo-Nazi","","","2008"
"National Socialist Movement","Sacramento","California","","Neo-Nazi","","","2008"
"National Socialist Movement","Schiller Park","Illinois","","Neo-Nazi","","","2008"
"National Socialist Movement","St. Augustine","Florida","","Neo-Nazi","","","2008"
"National Socialist Movement","Vineland","New Jersey","","Neo-Nazi","","","2008"
"National Socialist Movement","Wakarusa","Indiana","","Neo-Nazi","","","2008"
"National Socialist Movement","","Michigan","","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","Florida","","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","New Mexico","","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","Georgia","","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","Colorado","","Neo-Nazi","","Yes","2008"
"National Socialist Movement","","Iowa","","Neo-Nazi","","Yes","2008"
"National Socialist Movement Women's Division","","Iowa","","Neo-Nazi","","Yes","2008"
"National Socialist Order of America","Laurens","South Carolina","","Neo-Nazi","","","2008"
"National Socialist Order of America","","Michigan","","Neo-Nazi","","Yes","2008"
"National Socialist Order of America","","South Dakota","","Neo-Nazi","","Yes","2008"
"National Socialist Order of America","","Maryland","","Neo-Nazi","","Yes","2008"
"National Socialist Skinhead Front","San Luis Obispo","California","","Racist Skinhead ","","","2008"
"National Socialists of Washington State","Mukilteo","Washington","","Neo-Nazi","","","2008"
"Nationalist Coalition","Daytona Beach","Florida","","Neo-Nazi","","","2008"
"Nationalist Coalition","Denver","Colorado","","Neo-Nazi","","","2008"
"Nationalist Coalition","Mesa","Arizona","","Neo-Nazi","","","2008"
"Nationalist Coalition","St. Petersburg","Florida","","Neo-Nazi","","","2008"
"Nationalist Free Press","Dandridge","Tennessee","","White Nationalist ","","","2008"
"Nationalist Movement","Learned","Mississippi","","White Nationalist ","","","2008"
"Natural State Skinheads","Russellville","Arkansas","","Racist Skinhead ","","","2008"
"New Beginnings","Waynesville","North Carolina","","Christian Identity ","","","2008"
"New Black Panther Party","Atlanta","Georgia","New Black Panther Party","","","","2008"
"New Black Panther Party","Boston","Massachusetts","New Black Panther Party","","","","2008"
"New Black Panther Party","Brooklyn","New York","New Black Panther Party","","","","2008"
"New Black Panther Party","Cleveland","Ohio","New Black Panther Party","","","","2008"
"New Black Panther Party","Dallas","Texas","New Black Panther Party","","","","2008"
"New Black Panther Party","Harlem","New York","New Black Panther Party","","","","2008"
"New Black Panther Party","Houston","Texas","New Black Panther Party","","","","2008"
"New Black Panther Party","Jacksonville","Florida","New Black Panther Party","","","","2008"
"New Black Panther Party","Newark","New Jersey","New Black Panther Party","","","","2008"
"New Black Panther Party","Philadelphia","Pennsylvania","New Black Panther Party","","","","2008"
"New Black Panther Party","Raleigh","North Carolina","New Black Panther Party","","","","2008"
"New Black Panther Party","St. Louis","Missouri","New Black Panther Party","","","","2008"
"New Black Panther Party","Trenton","New Jersey","New Black Panther Party","","","","2008"
"New Black Panther Party","Washington","District of Columbia","New Black Panther Party","","","","2008"
"New Black Panther Party","","Virginia","New Black Panther Party","","","Yes","2008"
"New Black Panther Party","","Michigan","New Black Panther Party","","","Yes","2008"
"New Black Panther Party","","California","New Black Panther Party","","","Yes","2008"
"New Black Panther Party","","Louisiana","New Black Panther Party","","","Yes","2008"
"New Black Panther Party","","Mississippi","New Black Panther Party","","","Yes","2008"
"New Order","Milwaukee","Wisconsin","","Neo-Nazi","","","2008"
"Noontide Press","Newport Beach","California","","Holocaust Denial","","","2008"
"Nor Cal San Jose Skins","San Jose","California","","Racist Skinhead ","","","2008"
"Nordwave","Lake Worth","Florida","","Neo-Nazi","","","2008"
"Nordwave","","South Dakota","","Neo-Nazi","","Yes","2008"
"North American White Knights of the KKK","Bloomington","Indiana","","Ku Klux Klan ","","","2008"
"North American White Knights of the KKK","Monroe","Michigan","","Ku Klux Klan ","","","2008"
"North American White Knights of the KKK","Tollesboro","Kentucky","","Ku Klux Klan ","","","2008"
"North East White Pride","Concord","New Hampshire","","White Nationalist ","","","2008"
"North East White Pride","Haverhill","Massachusetts","","White Nationalist ","","","2008"
"Northern Hammerskins","Detroit","Michigan","","Racist Skinhead ","","","2008"
"Northern Voice Bookstore","Las Vegas","Nevada","","White Nationalist ","","","2008"
"NS Publications","Wyandotte","Michigan","","Neo-Nazi","","","2008"
"Nuwaubians Worldwide","Athens","Georgia","","","","","2008"
"Odium Books","Montecito","California","","General Hate ","","","2008"
"Ohio State Hooligans","Loveland","Ohio","","Racist Skinhead ","","","2008"
