"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Blood and Honour","Coeur d'Alene","Idaho","","Racist Skinhead ","","","2002"
"Blood and Honour","Costa Mesa","California","","Racist Skinhead ","","","2002"
"Blood and Honour","Kennesaw","Georgia","","Racist Skinhead ","","","2002"
"Blood and Honour","Laguna Niguel","California","","Racist Skinhead ","","","2002"
"Blood and Honour","Liberty","Missouri","","Racist Skinhead ","","","2002"
"Blood and Honour","Powder Springs","Georgia","","Racist Skinhead ","","","2002"
"Blood and Honour","Richardson","Texas","","Racist Skinhead ","","","2002"
"Blood and Honour","Salem","Ohio","","Racist Skinhead ","","","2002"
"Blood and Honour","San Antonio","Texas","","Racist Skinhead ","","","2002"
"Blood and Honour","Sherwood","Arkansas","","Racist Skinhead ","","","2002"
"Blood and Honour","Traverse City","Michigan","","Racist Skinhead ","","","2002"
"Blood and Honour","Wheatland","Pennsylvania","","Racist Skinhead ","","","2002"
"Bonnie Blue Knights of the Ku Klux Klan","Hiawassee","Georgia","","Ku Klux Klan ","","","2002"
"Brotherhood of Klans","Omaha","Nebraska","","Ku Klux Klan ","","","2002"
"Brotherhood of Klans","Prospect Heights","Illinois","","Ku Klux Klan ","","","2002"
"Brotherhood of Klans","Westfield","Wisconsin","","Ku Klux Klan ","","","2002"
"By Yahweh's Design","Stevensville","Michigan","","Christian Identity ","","","2002"
"National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform)","Huntington Beach","California","","Anti-Immigrant","","","2002"
"Celtic Knights","Austin","Texas","","Racist Skinhead ","","","2002"
"Charles Darwin Research Institute","Port Huron","Michigan","","White Nationalist ","","","2002"
"Occidental Quarterly/Charles Martel Society","Mount Airy","Maryland","","White Nationalist ","","","2002"
"Christian Defense League","Arabi","Louisiana","","Neo-Nazi","","","2002"
"Christian Research","Eureka Springs","Arkansas","","Christian Identity ","","","2002"
"Christian Separatist Church Society","Kodak","Tennessee","","Christian Identity ","","","2002"
"Church of Christ in Israel","Essexville","Michigan","","Christian Identity ","","","2002"
"Church of Jesus Christ Christian/Aryan Nations","Bergman","Arkansas","","Christian Identity ","","","2002"
"Church of the Sons of YHVH","Dayton","Ohio","","Christian Identity ","","","2002"
"Church of True Israel","Noxon","Montana","","Christian Identity ","","","2002"
"Confederate Crusaders","Homer","Louisiana","","Ku Klux Klan ","","","2002"
"Confederate Hammerskins","Jacksonville","Florida","","Racist Skinhead ","","","2002"
"Confederate Hammerskins","","Kentucky","","Racist Skinhead ","","Yes","2002"
"Confederate Hammerskins","","North Carolina","","Racist Skinhead ","","Yes","2002"
"Confederate Knights of the KKK","Forest","Virginia","","Ku Klux Klan ","","","2002"
"Confederate Knights of the KKK","Henderson","North Carolina","","Ku Klux Klan ","","","2002"
"Confederate Knights of the KKK","Lexington","Kentucky","","Ku Klux Klan ","","","2002"
"Confederate Knights of the KKK","Sandston","Virginia","","Ku Klux Klan ","","","2002"
"Conservative Citizens Foundation, Inc.","Bridgetown","Missouri","","White Nationalist ","","","2002"
"Council of Conservative Citizens","Atlanta","Georgia","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Baton Rouge","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Birmingham","Alabama","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Byrum","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Calhoun","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Chattanooga","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Clemmons","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Cleveland","Ohio","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Cleveland","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Falls Church","Virginia","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Grove City","Ohio","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Holly Springs","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Jackson","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Jacksonville","Florida","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Jasper","Alabama","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Knoxville","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Little Rock","Arkansas","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Memphis","Tennessee","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Mobile","Alabama","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Montgomery","Alabama","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Morganton","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Mount Sterling","Ohio","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","New York","New York","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","NewOrleans","Louisiana","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Paragon","Indiana","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Pineywoods","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Raleigh","North Carolina","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Saluda","South Carolina","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","St. Louis","Missouri","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Tampa Bay","Florida","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","upstate New York","New York","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Vaiden","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2002"
"Council of Conservative Citizens","Webster","Mississippi","Council of Conservative Citizens","White Nationalist ","","","2002"
"Covenant Church of Yahweh","Pipestone","Minnesota","","Christian Identity ","","","2002"
"Crusade for Christ","North Little Rock","Arkansas","","Christian Identity ","","","2002"
"Diehard Records","Chesapeake","Ohio","","Hate Music ","","","2002"
"Divine Knights of the Ku Klux Klan","Elizabethtown","North Carolina","","Ku Klux Klan ","","","2002"
"Eastern Hammerskins","Baltimore","Maryland","","Racist Skinhead ","","","2002"
"Empire State Skinheads","Corning","New York","","Racist Skinhead ","","","2002"
"European American Culture Council","Sacramento","California","","General Hate ","","","2002"
"European-American Unity and Rights Organization","Ames","Iowa","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Cheyenne","Wyoming","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Cleveland","Ohio","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Columbia","South Carolina","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Dallas/Forth Worth","Texas","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Hanceville","Alabama","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Irving","Texas","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Jacksonville","Florida","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Joliet","Illinois","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Mandeville","Louisiana","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Novato","California","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Phoenix","Arizona","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Pittsburg","Pennsylvania","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Richmond","Virginia","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Ripley","Mississippi","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Shreveport","Louisiana","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Southaven","Mississippi","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","souther South Carolina","South Carolina","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","St. Louis","Missouri","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Thibodeaux","Louisiana","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Tulsa","Oklahoma","","White Nationalist ","","","2002"
"European-American Unity and Rights Organization","Woodruff","South Carolina","","White Nationalist ","","","2002"
"Barnes Review/Foundation for Economic Liberty, Inc.","Washington","District of Columbia","","Holocaust Denial","","","2002"
"Free Knights of the KKK","Hiram","Georgia","","Ku Klux Klan ","","","2002"
"Free Knights of the KKK","Madison","North Carolina","","Ku Klux Klan ","","","2002"
"Free Knights of the KKK","","New York","","Ku Klux Klan ","","Yes","2002"
"Georgia White Knights of the Ku Klux Klan","Rossville","Georgia","","Ku Klux Klan ","","","2002"
"German American Nationalist PAC","Pensacola","Florida","","Neo-Nazi","","","2002"
"Gospel Broadcasting Association","Houston","Texas","","Christian Identity ","","","2002"
"Gospel Ministries","Boise","Idaho","","Christian Identity ","","","2002"
"House of Yahweh","New Tazewell","Tennessee","","Christian Identity ","","","2002"
"Hypatia Publishing","Lynnwood","Washington","","White Nationalist ","","","2002"
"Hypatia Publishing","","Connecticut","","White Nationalist ","","Yes","2002"
"Hypatia Publishing","","New Jersey","","White Nationalist ","","Yes","2002"
"Imperial Klans of America Knights of the KKK","Amelia","Ohio","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Bankston","Alabama","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Baxter","Tennessee","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Boothwyn","Pennsylvania","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Center Point","Indiana","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Churchville","Maryland","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Colt","Arkansas","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Crestview","Florida","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Cunningham","Tennessee","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Downsville","Louisiana","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","El Dorado","Arkansas","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Elyria","Ohio","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Fresh Meadows","New York","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Gregory","Michigan","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Harrisonburg","Virginia","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Hildebran","North Carolina","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Hometown","West Virginia","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Lakin","Kansas","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Litchfield","Illinois","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Louisville","Kentucky","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Magnolia","Arkansas","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Mapaville","Missouri","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Massesna","New York","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Newburgh","New York","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Newport Beach","California","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Powderly","Kentucky","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Richmondale","Ohio","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Roscommon","Michigan","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Shirley","New York","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","St. Marys","Georgia","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Sunbury","North Carolina","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Tacoma","Washington","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Ty Ty","Georgia","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Walkertown","North Carolina","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","Warwick","New York","","Ku Klux Klan ","","","2002"
"Imperial Klans of America Knights of the KKK","","Texas","","Ku Klux Klan ","","Yes","2002"
"Imperial Klans of America Knights of the KKK","","Iowa","","Ku Klux Klan ","","Yes","2002"
"Institute for Historical Review","Newport Beach","California","Institute for Historical Review","Holocaust Denial","","","2002"
"International National Socialist Party","Cheyenne","Wyoming","","Neo-Nazi","","","2002"
"International Keystone Knights of the KKK","Johnstown","Pennsylvania","","Ku Klux Klan ","","","2002"
"International Keystone Knights of the KKK","Parkin","Arkansas","","Ku Klux Klan ","","","2002"
"Invisible Empire Knights of the Ku Klux Klan","Conroe","Texas","","Ku Klux Klan ","","","2002"
"Invisible Empire White Knights of the Ku Klux Klan","Oaks","Pennsylvania","","Ku Klux Klan ","","","2002"
"Jewish Defense League","Brookdale","California","","General Hate ","","","2002"
"Jewish Defense League","Brooklyn","New York","","General Hate ","","","2002"
"Jewish Defense League","D'Iberville","Mississippi","","General Hate ","","","2002"
"Jewish Defense League","Fort Lauderdale","Florida","","General Hate ","","","2002"
"Jewish Defense League","Fredricksburg","Virginia","","General Hate ","","","2002"
"Jewish Defense League","Kent","Ohio","","General Hate ","","","2002"
"Jewish Defense League","Kingman","Arizona","","General Hate ","","","2002"
"Jewish Defense League","Los Angeles","California","","General Hate ","","","2002"
"Jewish Defense League","Philadelphia","Pennsylvania","","General Hate ","","","2002"
"Jewish Defense League","Phoenix","Arizona","","General Hate ","","","2002"
"Jewish Defense League","Reno","Nevada","","General Hate ","","","2002"
"Jewish Defense League","Revere","Massachusetts","","General Hate ","","","2002"
"Jewish Defense League","Rochester","New York","","General Hate ","","","2002"
"Jewish Defense League","Sacramento","California","","General Hate ","","","2002"
"Jewish Defense League","Skokie","Illinois","","General Hate ","","","2002"
"Jewish Defense League","Tampa","Florida","","General Hate ","","","2002"
"Keystone State Skinheads","Harrisburg","Pennsylvania","","Racist Skinhead ","","","2002"
"Kingdom Identity Ministries","Harrison","Arkansas","Kingdom Identity Ministries ","Christian Identity ","","","2002"
"Knight Riders of the KKK","Daniels","West Virginia","","Ku Klux Klan ","","","2002"
"Knights of the Ku Klux Klan","Harrison","Arkansas","Knights of the Ku Klux Klan","Ku Klux Klan ","","","2002"
"Knights of the Ku Klux Klan","Kathleen","Florida","","Ku Klux Klan ","","","2002"
"Knights of the White Kamellia","Germantown","Ohio","","Ku Klux Klan ","","","2002"
"Knights of the White Kamellia","Jasper","Texas","","Ku Klux Klan ","","","2002"
"Knights of the White Kamellia","","North Carolina","","Ku Klux Klan ","","Yes","2002"
"Knights of Yahweh","Dandridge","Tennessee","","Ku Klux Klan ","","","2002"
"Knights of Yahweh","Morristown","Tennessee","","Ku Klux Klan ","","","2002"
"KKK LLC","Compton","Arkansas","","Hate Music ","","","2002"
"Las Vegas Skinheads","Las Vegas","Nevada","","Racist Skinhead ","","","2002"
"League of the South","Abbeville","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Adairsville","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Aiken County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Alexander City","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Anderson","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Apopka","Florida","League of the South","Neo-Confederate","","","2002"
"League of the South","Arlington","Texas","League of the South","Neo-Confederate","","","2002"
"League of the South","Atalla","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Athens","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Atlanta","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Auburn","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Augusta","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Austin","Texas","League of the South","Neo-Confederate","","","2002"
"League of the South","Bamberg","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Barnwell","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Beaufort County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Bigfork","Montana","League of the South","Neo-Confederate","","","2002"
"League of the South","Brandon","Mississippi","League of the South","Neo-Confederate","","","2002"
"League of the South","Brunswick","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Buffalo","New York","League of the South","Neo-Confederate","","","2002"
"League of the South","Charleston County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Charlotte","North Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Colleton County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Columbia","Missouri","League of the South","Neo-Confederate","","","2002"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Conroe","Texas","League of the South","Neo-Confederate","","","2002"
"League of the South","Cusseta","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Dayton","Virginia","League of the South","Neo-Confederate","","","2002"
"League of the South","Dublin","Virginia","League of the South","Neo-Confederate","","","2002"
"League of the South","Easley","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Edgefield County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Florence","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Franklin","Tennessee","League of the South","Neo-Confederate","","","2002"
"League of the South","Fredricksburg","Virginia","League of the South","Neo-Confederate","","","2002"
"League of the South","Greenville","North Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Greenville County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Greenwood County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Hanover","Virginia","League of the South","Neo-Confederate","","","2002"
"League of the South","Harrisonburg","Virginia","League of the South","Neo-Confederate","","","2002"
"League of the South","Hertford","North Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Horry County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Humble","Texas","League of the South","Neo-Confederate","","","2002"
"League of the South","Jackson","Mississippi","League of the South","Neo-Confederate","","","2002"
"League of the South","Joplin","Missouri","League of the South","Neo-Confederate","","","2002"
"League of the South","Kershaw","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Kinston","North Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Laurel","Mississippi","League of the South","Neo-Confederate","","","2002"
"League of the South","Laurens","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Lebanon","Kentucky","League of the South","Neo-Confederate","","","2002"
"League of the South","Lexington County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Macon","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Marlboro County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Mayflower","Arkansas","League of the South","Neo-Confederate","","","2002"
"League of the South","Mendenhall","Mississippi","League of the South","Neo-Confederate","","","2002"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2002"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2002"
"League of the South","Montgomery","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Newberry","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Newberry County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Norfolk","Virginia","League of the South","Neo-Confederate","","","2002"
"League of the South","Oconee County","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Orangeburg","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Panama City","Florida","League of the South","Neo-Confederate","","","2002"
"League of the South","Pasadena","Texas","League of the South","Neo-Confederate","","","2002"
"League of the South","Pensacola","Florida","League of the South","Neo-Confederate","","","2002"
"League of the South","Richland","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Salisbury","North Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Salley","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Saluda","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Selma","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Silver Creek","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Spartanburg","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Spruce Pine","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","St. Louis","Missouri","League of the South","Neo-Confederate","","","2002"
"League of the South","Statesboro","Georgia","League of the South","Neo-Confederate","","","2002"
"League of the South","Summerville","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Sumter","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Surfside Beach","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Tallahassee","Florida","League of the South","Neo-Confederate","","","2002"
"League of the South","Tarrant County","Texas","League of the South","Neo-Confederate","","","2002"
"League of the South","Tuscaloosa","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Tyler","Texas","League of the South","Neo-Confederate","","","2002"
"League of the South","Westminister","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Wiggins","Mississippi","League of the South","Neo-Confederate","","","2002"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","York","South Carolina","League of the South","Neo-Confederate","","","2002"
"League of the South","York","Alabama","League of the South","Neo-Confederate","","","2002"
"League of the South","Yulee","Florida","League of the South","Neo-Confederate","","","2002"
"Liberty Bell Publications","Reedy","West Virginia","","Neo-Nazi","","","2002"
